"","struct_idx","frequency","path_id","sequence_id","wavevector_x","wavevector_y","eig_idx"
"344327",10,650,2,55,3.14159265358979,0.710964444951833,1
"344328",10,650,3,1,1.27392373966354,3.14159265358979,1
"344329",10,650,3,2,1.33162041070029,3.078760800518,1
"344330",10,650,3,3,1.38230076757951,3.0416293614498,1
"344331",10,650,3,4,1.40096077558074,3.0159289474462,1
"344332",10,650,3,5,1.44964647359726,2.95309709437441,1
"344333",10,650,3,6,1.5079644737231,2.89746307323992,1
"344334",10,650,3,7,1.51343348414001,2.89026524130261,1
"344335",10,650,3,8,1.56118799057902,2.82743338823081,1
"344336",10,650,3,9,1.62485811315107,2.76460153515902,1
"344337",10,650,3,10,1.63362817986669,2.75698565062081,1
"344338",10,650,3,11,1.68173874260052,2.70176968208722,1
"344339",10,650,3,12,1.75540545736582,2.63893782901543,1
"344340",10,650,3,13,1.75929188601028,2.6360426139208,1
"344341",10,650,3,14,1.82559475057146,2.57610597594363,1
"344342",10,650,3,15,1.88495559215388,2.53567884519074,1
"344343",10,650,3,16,1.91459805508038,2.51327412287183,1
"344344",10,650,3,17,2.01061929829747,2.45498113561056,1
"344345",10,650,3,18,2.01759920955336,2.45044226980004,1
"344346",10,650,3,19,2.13239129900485,2.38761041672824,1
"344347",10,650,3,20,2.13628300444106,2.38585154867605,1
"344348",10,650,3,21,2.25992523054115,2.32477856365645,1
"344349",10,650,3,22,2.26194671058465,2.32394294408701,1
"344350",10,650,3,23,2.38761041672824,2.2653518159424,1
"344351",10,650,3,24,2.39418217947997,2.26194671058465,1
"344352",10,650,3,25,2.51327412287183,2.20702811225271,1
"344353",10,650,3,26,2.52829126644909,2.19911485751286,1
"344354",10,650,3,27,2.63893782901543,2.14625448999844,1
"344355",10,650,3,28,2.65673193262574,2.13628300444106,1
"344356",10,650,3,29,2.76460153515902,2.08026041729889,1
"344357",10,650,3,30,2.77561961983809,2.07345115136926,1
"344358",10,650,3,31,2.88188776541757,2.01061929829747,1
"344359",10,650,3,32,2.89026524130261,2.00592385689829,1
"344360",10,650,3,33,2.97409993715392,1.94778744522567,1
"344361",10,650,3,34,3.0159289474462,1.91926327339178,1
"344362",10,650,3,35,3.0577347002848,1.88495559215388,1
"344363",10,650,3,36,3.13188211702563,1.82212373908208,1
"344364",10,650,3,37,3.14159265358979,1.81365708748207,1
"344365",10,650,4,1,-3.14159265358979,1.81365708748207,1
"344366",10,650,4,2,-3.08871521829784,1.75929188601028,1
"344367",10,650,4,3,-3.03311224960878,1.69646003293849,1
"344368",10,650,4,4,-3.0159289474462,1.67516991436036,1
"344369",10,650,4,5,-2.98596794349776,1.63362817986669,1
"344370",10,650,4,6,-2.9465379996033,1.5707963267949,1
"344371",10,650,4,7,-2.91368183747209,1.5079644737231,1
"344372",10,650,4,8,-2.89026524130261,1.45240043103192,1
"344373",10,650,4,9,-2.88733994338325,1.4451326206513,1
"344374",10,650,4,10,-2.86778166921472,1.38230076757951,1
"344375",10,650,4,11,-2.85447647469191,1.31946891450771,1
"344376",10,650,4,12,-2.84732838723529,1.25663706143592,1
"344377",10,650,4,13,-2.84628840805238,1.19380520836412,1
"344378",10,650,4,14,-2.85135410054945,1.13097335529233,1
"344379",10,650,4,15,-2.86252898244195,1.06814150222053,1
"344380",10,650,4,16,-2.87975235876044,1.00530964914873,1
"344381",10,650,4,17,-2.89026524130261,0.975847812430456,1
"344382",10,650,4,18,-2.90624998944275,0.942477796076938,1
"344383",10,650,4,19,-2.94396942175064,0.879645943005142,1
"344384",10,650,4,20,-2.98991712275988,0.816814089933346,1
"344385",10,650,4,21,-3.0159289474462,0.784994045888643,1
"344386",10,650,4,22,-3.06609123340095,0.75398223686155,1
"344387",10,650,4,23,-3.14159265358979,0.710964444951831,1
"344388",10,655,1,1,-3.14159265358979,1.78470687428555,1
"344389",10,655,1,2,-3.11687317565925,1.75929188601028,1
"344390",10,655,1,3,-3.06019407268914,1.69646003293849,1
"344391",10,655,1,4,-3.0159289474462,1.64161552421826,1
"344392",10,655,1,5,-3.01016826223236,1.63362817986669,1
"344393",10,655,1,6,-2.96977146666796,1.5707963267949,1
"344394",10,655,1,7,-2.9361408495594,1.5079644737231,1
"344395",10,655,1,8,-2.9092128197494,1.4451326206513,1
"344396",10,655,1,9,-2.89026524130261,1.38682904661401,1
"344397",10,655,1,10,-2.88885194827721,1.38230076757951,1
"344398",10,655,1,11,-2.87543165745657,1.31946891450771,1
"344399",10,655,1,12,-2.86845421469818,1.25663706143592,1
"344400",10,655,1,13,-2.86787650380808,1.19380520836412,1
"344401",10,655,1,14,-2.87368273889088,1.13097335529233,1
"344402",10,655,1,15,-2.88584560042885,1.06814150222053,1
"344403",10,655,1,16,-2.89026524130261,1.05248370349514,1
"344404",10,655,1,17,-2.90754552738541,1.00530964914873,1
"344405",10,655,1,18,-2.93915248696782,0.942477796076938,1
"344406",10,655,1,19,-2.97965966669473,0.879645943005142,1
"344407",10,655,1,20,-3.0159289474462,0.832058043304793,1
"344408",10,655,1,21,-3.03837271764562,0.816814089933346,1
"344409",10,655,1,22,-3.14159265358979,0.75442443423041,1
"344410",10,655,2,1,3.14159265358979,1.78470687428555,1
"344411",10,655,2,2,3.09867865985431,1.82212373908208,1
"344412",10,655,2,3,3.02387081705912,1.88495559215388,1
"344413",10,655,2,4,3.0159289474462,1.89147304759033,1
"344414",10,655,2,5,2.93334721529252,1.94778744522567,1
"344415",10,655,2,6,2.89026524130261,1.97766327825772,1
"344416",10,655,2,7,2.83146602741015,2.01061929829747,1
"344417",10,655,2,8,2.76460153515902,2.05035471909622,1
"344418",10,655,2,9,2.71612804628209,2.07345115136926,1
"344419",10,655,2,10,2.63893782901543,2.11369499012087,1
"344420",10,655,2,11,2.58558973374334,2.13628300444106,1
"344421",10,655,2,12,2.51327412287183,2.17059583904244,1
"344422",10,655,2,13,2.44142716984145,2.19911485751286,1
"344423",10,655,2,14,2.38761041672824,2.22353887873231,1
"344424",10,655,2,15,2.29019756826181,2.26194671058465,1
"344425",10,655,2,16,2.26194671058465,2.27494006610139,1
"344426",10,655,2,17,2.14138044826811,2.32477856365645,1
"344427",10,655,2,18,2.13628300444106,2.32729644221871,1
"344428",10,655,2,19,2.01061929829747,2.38246511403216,1
"344429",10,655,2,20,1.99662038423289,2.38761041672824,1
"344430",10,655,2,21,1.88495559215388,2.44452319344813,1
"344431",10,655,2,22,1.86979160445008,2.45044226980004,1
"344432",10,655,2,23,1.76539691659848,2.51327412287183,1
"344433",10,655,2,24,1.75929188601028,2.51821216462276,1
"344434",10,655,2,25,1.66214674847859,2.57610597594363,1
"344435",10,655,2,26,1.63362817986669,2.60633374555822,1
"344436",10,655,2,27,1.56096087421984,2.63893782901543,1
"344437",10,655,2,28,1.51799117733522,2.70176968208722,1
"344438",10,655,2,29,1.5079644737231,2.7171412915405,1
"344439",10,655,2,30,1.48641096804475,2.70176968208722,1
"344440",10,655,2,31,1.48756009341732,2.63893782901543,1
"344441",10,655,2,32,1.50565165370561,2.57610597594363,1
"344442",10,655,2,33,1.5079644737231,2.57103704627026,1
"344443",10,655,2,34,1.56333360046505,2.51327412287183,1
"344444",10,655,2,35,1.59557812610044,2.45044226980004,1
"344445",10,655,2,36,1.6243798050213,2.38761041672824,1
"344446",10,655,2,37,1.63362817986669,2.37037438772407,1
"344447",10,655,2,38,1.66705864027747,2.32477856365645,1
"344448",10,655,2,39,1.70583979191415,2.26194671058465,1
"344449",10,655,2,40,1.74032065594243,2.19911485751286,1
"344450",10,655,2,41,1.75929188601028,2.1662242210614,1
"344451",10,655,2,42,1.77843158514282,2.13628300444106,1
"344452",10,655,2,43,1.81879345050205,2.07345115136926,1
"344453",10,655,2,44,1.85668350665382,2.01061929829747,1
"344454",10,655,2,45,1.88495559215388,1.96457458524229,1
"344455",10,655,2,46,1.89536279086449,1.94778744522567,1
"344456",10,655,2,47,1.93694828517886,1.88495559215388,1
"344457",10,655,2,48,1.97757800871361,1.82212373908208,1
"344458",10,655,2,49,2.01061929829747,1.77213548540542,1
"344459",10,655,2,50,2.01886852547462,1.75929188601028,1
"344460",10,655,2,51,2.06222423735713,1.69646003293849,1
"344461",10,655,2,52,2.10569524582131,1.63362817986669,1
"344462",10,655,2,53,2.13628300444106,1.59101561852752,1
"344463",10,655,2,54,2.15026165887413,1.5707963267949,1
"344464",10,655,2,55,2.19622474808394,1.5079644737231,1
"344465",10,655,2,56,2.2430388926651,1.4451326206513,1
"344466",10,655,2,57,2.26194671058465,1.42091746796913,1
"344467",10,655,2,58,2.29135676713344,1.38230076757951,1
"344468",10,655,2,59,2.34105162093852,1.31946891450771,1
"344469",10,655,2,60,2.38761041672824,1.2621302115093,1
"344470",10,655,2,61,2.39207272291731,1.25663706143592,1
"344471",10,655,2,62,2.44560060691833,1.19380520836412,1
"344472",10,655,2,63,2.50045958099229,1.13097335529233,1
"344473",10,655,2,64,2.51327412287183,1.11664846284587,1
"344474",10,655,2,65,2.55928737426946,1.06814150222053,1
"344475",10,655,2,66,2.62023890785076,1.00530964914873,1
"344476",10,655,2,67,2.63893782901543,0.986220874865729,1
"344477",10,655,2,68,2.68842492420537,0.942477796076938,1
"344478",10,655,2,69,2.7600841484591,0.879645943005142,1
"344479",10,655,2,70,2.76460153515902,0.87564033043628,1
"344480",10,655,2,71,2.85375140583708,0.816814089933346,1
"344481",10,655,2,72,2.89026524130261,0.79214367536021,1
"344482",10,655,2,73,2.99797893540946,0.75398223686155,1
"344483",10,655,2,74,3.0159289474462,0.747239253869992,1
"344484",10,655,2,75,3.13393096165557,0.75398223686155,1
"344485",10,655,2,76,3.14159265358979,0.75442443423041,1
"344486",10,660,1,1,-3.14159265358979,1.75568592558163,1
"344487",10,660,1,2,-3.0872758957695,1.69646003293849,1
"344488",10,660,1,3,-3.03582471820597,1.63362817986669,1
"344489",10,660,1,4,-3.0159289474462,1.6062496006057,1
"344490",10,660,1,5,-2.99300493373261,1.5707963267949,1
"344491",10,660,1,6,-2.95859986164671,1.5079644737231,1
"344492",10,660,1,7,-2.93115247444815,1.4451326206513,1
"344493",10,660,1,8,-2.91056405066,1.38230076757951,1
"344494",10,660,1,9,-2.89669295835162,1.31946891450771,1
"344495",10,660,1,10,-2.89026524130261,1.26291597945065,1
"344496",10,660,1,11,-2.88958004216106,1.25663706143592,1
"344497",10,660,1,12,-2.88946459956378,1.19380520836412,1
"344498",10,660,1,13,-2.89026524130261,1.18589076652503,1
"344499",10,660,1,14,-2.89688232360013,1.13097335529233,1
"344500",10,660,1,15,-2.91282290659168,1.06814150222053,1
"344501",10,660,1,16,-2.93780469710284,1.00530964914873,1
"344502",10,660,1,17,-2.9720549844929,0.942477796076938,1
"344503",10,660,1,18,-3.01534991163881,0.879645943005142,1
"344504",10,660,1,19,-3.0159289474462,0.878886206463521,1
"344505",10,660,1,20,-3.10731812223891,0.816814089933346,1
"344506",10,660,1,21,-3.14159265358979,0.796097392225667,1
"344507",10,660,2,1,3.14159265358979,1.75568592558163,1
"344508",10,660,2,2,3.13760049877653,1.75929188601028,1
"344509",10,660,2,3,3.065475202683,1.82212373908208,1
"344510",10,660,2,4,3.0159289474462,1.8636521507144,1
"344511",10,660,2,5,2.98418054140706,1.88495559215388,1
"344512",10,660,2,6,2.89259449343112,1.94778744522567,1
"344513",10,660,2,7,2.89026524130261,1.94940269961715,1
"344514",10,660,2,8,2.78104428940272,2.01061929829747,1
"344515",10,660,2,9,2.76460153515902,2.02039069918555,1
"344516",10,660,2,10,2.65324125196351,2.07345115136926,1
"344517",10,660,2,11,2.63893782901543,2.08090837415088,1
"344518",10,660,2,12,2.51327412287183,2.13371343383233,1
"344519",10,660,2,13,2.50523162457176,2.13628300444106,1
"344520",10,660,2,14,2.38761041672824,2.18013168545978,1
"344521",10,660,2,15,2.32530611669453,2.19911485751286,1
"344522",10,660,2,16,2.26194671058465,2.22216154136342,1
"344523",10,660,2,17,2.13628300444106,2.2608982128788,1
"344524",10,660,2,18,2.13018712177806,2.26194671058465,1
"344525",10,660,2,19,2.01061929829747,2.28988008298607,1
"344526",10,660,2,20,1.88495559215388,2.28738388492141,1
"344527",10,660,2,21,1.86607993683118,2.26194671058465,1
"344528",10,660,2,22,1.86308677226555,2.19911485751286,1
"344529",10,660,2,23,1.8772845133443,2.13628300444106,1
"344530",10,660,2,24,1.88495559215388,2.11678560886636,1
"344531",10,660,2,25,1.90283432572464,2.07345115136926,1
"344532",10,660,2,26,1.9327481401145,2.01061929829747,1
"344533",10,660,2,27,1.96386441754539,1.94778744522567,1
"344534",10,660,2,28,1.99644939852797,1.88495559215388,1
"344535",10,660,2,29,2.01061929829747,1.86068015250386,1
"344536",10,660,2,30,2.03257348917199,1.82212373908208,1
"344537",10,660,2,31,2.07050706891783,1.75929188601028,1
"344538",10,660,2,32,2.10924243577205,1.69646003293849,1
"344539",10,660,2,33,2.13628300444106,1.65508425049339,1
"344540",10,660,2,34,2.149765657879,1.63362817986669,1
"344541",10,660,2,35,2.19224174490506,1.5707963267949,1
"344542",10,660,2,36,2.2358081941994,1.5079644737231,1
"344543",10,660,2,37,2.26194671058465,1.47218887100678,1
"344544",10,660,2,38,2.28111537378668,1.4451326206513,1
"344545",10,660,2,39,2.32819650310249,1.38230076757951,1
"344546",10,660,2,40,2.37675178258663,1.31946891450771,1
"344547",10,660,2,41,2.38761041672824,1.30609614600171,1
"344548",10,660,2,42,2.42778801541298,1.25663706143592,1
"344549",10,660,2,43,2.48075577543132,1.19380520836412,1
"344550",10,660,2,44,2.51327412287183,1.15646192949247,1
"344551",10,660,2,45,2.53658100607858,1.13097335529233,1
"344552",10,660,2,46,2.59614774898481,1.06814150222053,1
"344553",10,660,2,47,2.63893782901543,1.02403155832978,1
"344554",10,660,2,48,2.65974019615745,1.00530964914873,1
"344555",10,660,2,49,2.73099552707118,0.942477796076938,1
"344556",10,660,2,50,2.76460153515902,0.913024050715574,1
"344557",10,660,2,51,2.81572429052265,0.879645943005142,1
"344558",10,660,2,52,2.89026524130261,0.830581377628555,1
"344559",10,660,2,53,2.93113032507612,0.816814089933346,1
"344560",10,660,2,54,3.0159289474462,0.78691526284072,1
"344561",10,660,2,55,3.14159265358979,0.796097392225664,1
"344562",10,665,1,1,-3.14159265358979,1.72615645418636,1
"344563",10,665,1,2,-3.11435771884986,1.69646003293849,1
"344564",10,665,1,3,-3.06193608280087,1.63362817986669,1
"344565",10,665,1,4,-3.01626580598837,1.5707963267949,1
"344566",10,665,1,5,-3.0159289474462,1.57026189898659,1
"344567",10,665,1,6,-2.98105887373402,1.5079644737231,1
"344568",10,665,1,7,-2.9530921291469,1.4451326206513,1
"344569",10,665,1,8,-2.93232229869403,1.38230076757951,1
"344570",10,665,1,9,-2.91869603096584,1.31946891450771,1
"344571",10,665,1,10,-2.91226844196197,1.25663706143592,1
"344572",10,665,1,11,-2.9133653261063,1.19380520836412,1
"344573",10,665,1,12,-2.92259533131601,1.13097335529233,1
"344574",10,665,1,13,-2.94065637757873,1.06814150222053,1
"344575",10,665,1,14,-2.96806386682027,1.00530964914873,1
"344576",10,665,1,15,-3.00495748201798,0.942477796076938,1
"344577",10,665,1,16,-3.0159289474462,0.926572050048842,1
"344578",10,665,1,17,-3.07679202443848,0.879645943005142,1
"344579",10,665,1,18,-3.14159265358979,0.837195052326839,1
"344580",10,665,2,1,3.14159265358979,1.72615645418636,1
"344581",10,665,2,2,3.10490845356526,1.75929188601028,1
"344582",10,665,2,3,3.03227174551168,1.82212373908208,1
"344583",10,665,2,4,3.0159289474462,1.835821856973,1
"344584",10,665,2,5,2.94270520192255,1.88495559215388,1
"344585",10,665,2,6,2.89026524130261,1.92094782585943,1
"344586",10,665,2,7,2.83926904255296,1.94778744522567,1
"344587",10,665,2,8,2.76460153515902,1.99000872222085,1
"344588",10,665,2,9,2.71613429620604,2.01061929829747,1
"344589",10,665,2,10,2.63893782901543,2.04715458689443,1
"344590",10,665,2,11,2.56555993699423,2.07345115136926,1
"344591",10,665,2,12,2.51327412287183,2.09484674620124,1
"344592",10,665,2,13,2.38761041672824,2.1346174952762,1
"344593",10,665,2,14,2.37886995060545,2.13628300444106,1
"344594",10,665,2,15,2.26194671058465,2.1636402000589,1
"344595",10,665,2,16,2.13628300444106,2.17774898366023,1
"344596",10,665,2,17,2.02360640121803,2.13628300444106,1
"344597",10,665,2,18,2.01061929829747,2.10182769254548,1
"344598",10,665,2,19,2.00649477467828,2.07345115136926,1
"344599",10,665,2,20,2.01061929829747,2.04548815639099,1
"344600",10,665,2,21,2.0158157063209,2.01061929829747,1
"344601",10,665,2,22,2.03644240631359,1.94778744522567,1
"344602",10,665,2,23,2.06187091077842,1.88495559215388,1
"344603",10,665,2,24,2.09061600457142,1.82212373908208,1
"344604",10,665,2,25,2.12214561236104,1.75929188601028,1
"344605",10,665,2,26,2.13628300444106,1.7346709415572,1
"344606",10,665,2,27,2.15738060452946,1.69646003293849,1
"344607",10,665,2,28,2.19497431060497,1.63362817986669,1
"344608",10,665,2,29,2.234221830936,1.5707963267949,1
"344609",10,665,2,30,2.26194671058465,1.52930405211224,1
"344610",10,665,2,31,2.27570614335086,1.5079644737231,1
"344611",10,665,2,32,2.31949880937059,1.4451326206513,1
"344612",10,665,2,33,2.36503623907155,1.38230076757951,1
"344613",10,665,2,34,2.38761041672824,1.35287913899016,1
"344614",10,665,2,35,2.41303273919438,1.31946891450771,1
"344615",10,665,2,36,2.46350330790865,1.25663706143592,1
"344616",10,665,2,37,2.51327412287183,1.19701430633741,1
"344617",10,665,2,38,2.51605656748479,1.19380520836412,1
"344618",10,665,2,39,2.57349676682164,1.13097335529233,1
"344619",10,665,2,40,2.63300812370016,1.06814150222053,1
"344620",10,665,2,41,2.63893782901543,1.06202889461246,1
"344621",10,665,2,42,2.7019599576213,1.00530964914873,1
"344622",10,665,2,43,2.76460153515902,0.950287136746615,1
"344623",10,665,2,44,2.77650291657386,0.942477796076938,1
"344624",10,665,2,45,2.87287030435338,0.879645943005142,1
"344625",10,665,2,46,2.89026524130261,0.868196196091037,1
"344626",10,665,2,47,3.0159289474462,0.825952234978963,1
"344627",10,665,2,48,3.14159265358979,0.837195052326837,1
"344628",10,670,1,1,-3.14159265358979,1.69662698279109,1
"344629",10,670,1,2,-3.14143954193022,1.69646003293849,1
"344630",10,670,1,3,-3.08804744739576,1.63362817986669,1
"344631",10,670,1,4,-3.04155682907109,1.5707963267949,1
"344632",10,670,1,5,-3.0159289474462,1.53013756089228,1
"344633",10,670,1,6,-3.00351788582133,1.5079644737231,1
"344634",10,670,1,7,-2.97503178384565,1.4451326206513,1
"344635",10,670,1,8,-2.95408054672807,1.38230076757951,1
"344636",10,670,1,9,-2.94069910358006,1.31946891450771,1
"344637",10,670,1,10,-2.93500922142596,1.25663706143592,1
"344638",10,670,1,11,-2.93735512506399,1.19380520836412,1
"344639",10,670,1,12,-2.9483083390319,1.13097335529233,1
"344640",10,670,1,13,-2.96848984856578,1.06814150222053,1
"344641",10,670,1,14,-2.9983230365377,1.00530964914873,1
"344642",10,670,1,15,-3.0159289474462,0.976025446766286,1
"344643",10,670,1,16,-3.05264718868165,0.942477796076938,1
"344644",10,670,1,17,-3.13865882365489,0.879645943005142,1
"344645",10,670,1,18,-3.14159265358979,0.877723991081736,1
"344646",10,670,2,1,3.14159265358979,1.69662698279109,1
"344647",10,670,2,2,3.072216408354,1.75929188601028,1
"344648",10,670,2,3,3.0159289474462,1.80781324492801,1
"344649",10,670,2,4,2.99419538233651,1.82212373908208,1
"344650",10,670,2,5,2.90122986243804,1.88495559215388,1
"344651",10,670,2,6,2.89026524130261,1.89248117382354,1
"344652",10,670,2,7,2.78518142584161,1.94778744522567,1
"344653",10,670,2,8,2.76460153515902,1.95942449185233,1
"344654",10,670,2,9,2.64421329817314,2.01061929829747,1
"344655",10,670,2,10,2.63893782901543,2.01311605488719,1
"344656",10,670,2,11,2.51327412287183,2.05453225281436,1
"344657",10,670,2,12,2.42838643143118,2.07345115136926,1
"344658",10,670,2,13,2.38761041672824,2.08431311610263,1
"344659",10,670,2,14,2.26194671058465,2.09523127543335,1
"344660",10,670,2,15,2.17294363528571,2.07345115136926,1
"344661",10,670,2,16,2.13628300444106,2.04532427949933,1
"344662",10,670,2,17,2.12054990030184,2.01061929829747,1
"344663",10,670,2,18,2.11778445679094,1.94778744522567,1
"344664",10,670,2,19,2.12914305645346,1.88495559215388,1
"344665",10,670,2,20,2.13628300444106,1.86407355855598,1
"344666",10,670,2,21,2.15018818738571,1.82212373908208,1
"344667",10,670,2,22,2.17691450919737,1.75929188601028,1
"344668",10,670,2,23,2.20703470061852,1.69646003293849,1
"344669",10,670,2,24,2.24018296333093,1.63362817986669,1
"344670",10,670,2,25,2.26194671058465,1.59678468679809,1
"344671",10,670,2,26,2.27671250213614,1.5707963267949,1
"344672",10,670,2,27,2.31621552319958,1.5079644737231,1
"344673",10,670,2,28,2.3578822449545,1.4451326206513,1
"344674",10,670,2,29,2.38761041672824,1.4032440081824,1
"344675",10,670,2,30,2.40222791227002,1.38230076757951,1
"344676",10,670,2,31,2.44956757068871,1.31946891450771,1
"344677",10,670,2,32,2.49921860040433,1.25663706143592,1
"344678",10,670,2,33,2.51327412287183,1.23979930271162,1
"344679",10,670,2,34,2.55315324813071,1.19380520836412,1
"344680",10,670,2,35,2.6104125275647,1.13097335529233,1
"344681",10,670,2,36,2.63893782901543,1.1008519461561,1
"344682",10,670,2,37,2.67405734857951,1.06814150222053,1
"344683",10,670,2,38,2.74417971908514,1.00530964914873,1
"344684",10,670,2,39,2.76460153515902,0.987371728803063,1
"344685",10,670,2,40,2.83301957954792,0.942477796076938,1
"344686",10,670,2,41,2.89026524130261,0.905227487517409,1
"344687",10,670,2,42,2.96910388974984,0.879645943005142,1
"344688",10,670,2,43,3.0159289474462,0.863948139337907,1
"344689",10,670,2,44,3.14159265358979,0.877723991081739,1
"344690",10,675,1,1,-3.14159265358979,1.66590902604524,1
"344691",10,675,1,2,-3.11415881199066,1.63362817986669,1
"344692",10,675,1,3,-3.06684785215381,1.5707963267949,1
"344693",10,675,1,4,-3.0269858723352,1.5079644737231,1
"344694",10,675,1,5,-3.0159289474462,1.4865301502275,1
"344695",10,675,1,6,-2.99697143854441,1.4451326206513,1
"344696",10,675,1,7,-2.9758387947621,1.38230076757951,1
"344697",10,675,1,8,-2.96270217619427,1.31946891450771,1
"344698",10,675,1,9,-2.95775000088994,1.25663706143592,1
"344699",10,675,1,10,-2.96134492402168,1.19380520836412,1
"344700",10,675,1,11,-2.97402134674778,1.13097335529233,1
"344701",10,675,1,12,-2.99632331955283,1.06814150222053,1
"344702",10,675,1,13,-3.0159289474462,1.02871517216227,1
"344703",10,675,1,14,-3.03627494388009,1.00530964914873,1
"344704",10,675,1,15,-3.10773451134112,0.942477796076938,1
"344705",10,675,1,16,-3.14159265358979,0.91783638861504,1
"344706",10,675,2,1,3.14159265358979,1.66590902604524,1
"344707",10,675,2,2,3.10941008086518,1.69646003293849,1
"344708",10,675,2,3,3.03952436314273,1.75929188601028,1
"344709",10,675,2,4,3.0159289474462,1.77963179147697,1
"344710",10,675,2,5,2.95139578038917,1.82212373908208,1
"344711",10,675,2,6,2.89026524130261,1.86359571614779,1
"344712",10,675,2,7,2.84617683481476,1.88495559215388,1
"344713",10,675,2,8,2.76460153515902,1.92813467536205,1
"344714",10,675,2,9,2.71038504142147,1.94778744522567,1
"344715",10,675,2,10,2.63893782901543,1.97721621887477,1
"344716",10,675,2,11,2.5188929036124,2.01061929829747,1
"344717",10,675,2,12,2.51327412287183,2.01244473551293,1
"344718",10,675,2,13,2.38761041672824,2.0280557309749,1
"344719",10,675,2,14,2.27540068434215,2.01061929829747,1
"344720",10,675,2,15,2.26194671058465,2.00576012663743,1
"344721",10,675,2,16,2.21695968748382,1.94778744522567,1
"344722",10,675,2,17,2.20750203334118,1.88495559215388,1
"344723",10,675,2,18,2.21540500952568,1.82212373908208,1
"344724",10,675,2,19,2.23286350402161,1.75929188601028,1
"344725",10,675,2,20,2.25668879670758,1.69646003293849,1
"344726",10,675,2,21,2.26194671058465,1.68580593149321,1
"344727",10,675,2,22,2.28669537777316,1.63362817986669,1
"344728",10,675,2,23,2.32019620788009,1.5707963267949,1
"344729",10,675,2,24,2.3567249030483,1.5079644737231,1
"344730",10,675,2,25,2.38761041672824,1.45947406968296,1
"344731",10,675,2,26,2.39652989962877,1.4451326206513,1
"344732",10,675,2,27,2.43997649977685,1.38230076757951,1
"344733",10,675,2,28,2.48610240218304,1.31946891450771,1
"344734",10,675,2,29,2.51327412287183,1.28485911745899,1
"344735",10,675,2,30,2.53602044972653,1.25663706143592,1
"344736",10,675,2,31,2.59024992877664,1.19380520836412,1
"344737",10,675,2,32,2.63893782901543,1.1402481559711,1
"344738",10,675,2,33,2.64837995540611,1.13097335529233,1
"344739",10,675,2,34,2.71590961612053,1.06814150222053,1
"344740",10,675,2,35,2.76460153515902,1.02462232842783,1
"344741",10,675,2,36,2.79338474003879,1.00530964914873,1
"344742",10,675,2,37,2.88953624252197,0.942477796076938,1
"344743",10,675,2,38,2.89026524130261,0.942003429484154,1
"344744",10,675,2,39,3.0159289474462,0.901438603602951,1
"344745",10,675,2,40,3.14159265358979,0.917836388615049,1
"344746",10,680,1,1,-3.14159265358979,1.63518431179208,1
"344747",10,680,1,2,-3.14027017658556,1.63362817986669,1
"344748",10,680,1,3,-3.09213887523653,1.5707963267949,1
"344749",10,680,1,4,-3.05170012731274,1.5079644737231,1
"344750",10,680,1,5,-3.0192654554183,1.4451326206513,1
"344751",10,680,1,6,-3.0159289474462,1.43640412094632,1
"344752",10,680,1,7,-2.99759704279613,1.38230076757951,1
"344753",10,680,1,8,-2.98470524880849,1.31946891450771,1
"344754",10,680,1,9,-2.98049078035393,1.25663706143592,1
"344755",10,680,1,10,-2.98533472297937,1.19380520836412,1
"344756",10,680,1,11,-2.99973435446366,1.13097335529233,1
"344757",10,680,1,12,-3.0159289474462,1.08821183622423,1
"344758",10,680,1,13,-3.02854118329661,1.06814150222053,1
"344759",10,680,1,14,-3.0849306276419,1.00530964914873,1
"344760",10,680,1,15,-3.14159265358979,0.958100311204031,1
"344761",10,680,2,1,3.14159265358979,1.63518431179207,1
"344762",10,680,2,2,3.07704452399989,1.69646003293849,1
"344763",10,680,2,3,3.0159289474462,1.7512223040353,1
"344764",10,680,2,4,3.0033960519251,1.75929188601028,1
"344765",10,680,2,5,2.90859617844183,1.82212373908208,1
"344766",10,680,2,6,2.89026524130261,1.834559752505,1
"344767",10,680,2,7,2.78624440039963,1.88495559215388,1
"344768",10,680,2,8,2.76460153515902,1.89641149955516,1
"344769",10,680,2,9,2.63893782901543,1.94058341480766,1
"344770",10,680,2,10,2.59791908071904,1.94778744522567,1
"344771",10,680,2,11,2.51327412287183,1.96561263855952,1
"344772",10,680,2,12,2.38761041672824,1.96151813113235,1
"344773",10,680,2,13,2.35549281787482,1.94778744522567,1
"344774",10,680,2,14,2.29538154998346,1.88495559215388,1
"344775",10,680,2,15,2.28442420677011,1.82212373908208,1
"344776",10,680,2,16,2.29235508562751,1.75929188601028,1
"344777",10,680,2,17,2.3101562174772,1.69646003293849,1
"344778",10,680,2,18,2.33441806540271,1.63362817986669,1
"344779",10,680,2,19,2.36367991362404,1.5707963267949,1
"344780",10,680,2,20,2.38761041672824,1.52690973364163,1
"344781",10,680,2,21,2.39764936073453,1.5079644737231,1
"344782",10,680,2,22,2.43608506569455,1.4451326206513,1
"344783",10,680,2,23,2.47772508728368,1.38230076757951,1
"344784",10,680,2,24,2.51327412287183,1.33290993598884,1
"344785",10,680,2,25,2.52309028732082,1.31946891450771,1
"344786",10,680,2,26,2.57352739074029,1.25663706143592,1
"344787",10,680,2,27,2.62734660942256,1.19380520836412,1
