"","iElectron","t","ix","iy","iz"
"68444",263,4.517467e-11,118,178,44
"68445",264,4.519772e-11,153,228,50
"68446",257,4.52186e-11,244,136,76
"68447",270,4.524013e-11,111,29,85
"68448",267,4.524219e-11,224,194,87
"68449",266,4.526556e-11,47,78,78
"68450",268,4.534228e-11,134,132,122
"68451",264,4.538939e-11,153,231,52
"68452",259,4.541014e-11,60,189,86
"68453",259,4.542053e-11,59,189,85
"68454",264,4.546148e-11,154,232,51
"68455",264,4.548811e-11,155,234,51
"68456",259,4.572328e-11,59,188,85
"68457",268,4.579916e-11,134,131,122
"68458",259,4.581774e-11,60,186,88
"68459",270,4.583184e-11,112,30,89
"68460",256,4.585095e-11,152,86,103
"68461",268,4.586011e-11,135,131,122
"68462",259,4.586069e-11,60,186,89
"68463",266,4.588231e-11,46,79,79
"68464",259,4.593754e-11,60,185,90
"68465",270,4.59378e-11,112,28,90
"68466",270,4.594424e-11,113,28,90
"68467",264,4.5952e-11,154,235,51
"68468",256,4.599872e-11,151,84,103
"68469",257,4.60074e-11,242,136,75
"68470",257,4.601675e-11,243,136,76
"68471",264,4.604336e-11,154,236,50
"68472",257,4.60996e-11,243,137,76
"68473",263,4.616603e-11,119,179,44
"68474",259,4.618135e-11,62,187,90
"68475",270,4.633612e-11,111,29,92
"68476",268,4.640482e-11,136,130,122
"68477",263,4.649857e-11,118,179,44
"68478",270,4.654372e-11,110,29,91
"68479",270,4.663661e-11,110,30,93
"68480",257,4.667636e-11,243,136,76
"68481",259,4.672752e-11,61,186,91
"68482",270,4.680963e-11,107,29,95
"68483",270,4.681198e-11,109,29,94
"68484",266,4.683943e-11,45,79,79
"68485",270,4.697643e-11,108,29,96
"68486",268,4.699876e-11,136,131,122
"68487",257,4.710639e-11,243,138,76
"68488",270,4.711402e-11,108,28,97
"68489",268,4.715971e-11,135,130,122
"68490",270,4.719172e-11,108,27,98
"68491",270,4.730141e-11,110,24,97
"68492",270,4.733022e-11,109,23,99
"68493",270,4.737936e-11,107,24,100
"68494",270,4.741616e-11,108,23,102
"68495",257,4.742967e-11,242,137,76
"68496",270,4.743458e-11,110,20,102
"68497",270,4.754938e-11,107,23,102
"68498",270,4.761005e-11,107,24,101
"68499",270,4.763683e-11,107,24,102
"68500",270,4.766952e-11,108,25,102
"68501",265,4.770169e-11,9,204,83
"68502",270,4.772214e-11,109,22,103
"68503",270,4.77425e-11,109,21,107
"68504",270,4.775833e-11,108,21,107
"68505",270,4.776649e-11,107,20,108
"68506",270,4.778253e-11,110,22,110
"68507",270,4.780484e-11,110,23,112
"68508",270,4.783303e-11,111,22,112
"68509",270,4.787342e-11,110,25,112
"68510",270,4.791585e-11,109,25,113
"68511",268,4.792541e-11,134,130,122
"68512",270,4.79425e-11,110,24,114
"68513",266,4.797358e-11,46,80,79
"68514",257,4.804003e-11,244,140,79
"68515",270,4.807467e-11,111,25,115
"68516",270,4.808214e-11,113,29,116
"68517",270,4.812349e-11,113,30,118
"68518",270,4.824852e-11,109,32,117
"68519",270,4.825991e-11,110,33,118
"68520",270,4.82825e-11,111,32,119
"68521",270,4.837457e-11,113,29,122
"68522",270,4.84044e-11,113,28,123
"68523",266,4.848535e-11,44,79,79
"68524",270,4.848914e-11,111,27,123
"68525",267,4.855972e-11,222,193,88
"68526",268,4.861906e-11,135,130,122
"68527",257,4.865892e-11,243,138,76
"68528",270,4.866101e-11,112,28,124
"68529",268,4.869461e-11,136,130,122
"68530",270,4.872557e-11,113,28,124
"68531",270,4.874411e-11,110,25,126
"68532",270,4.879119e-11,109,25,126
"68533",257,4.881741e-11,242,137,76
"68534",257,4.891407e-11,242,138,76
"68535",270,4.892603e-11,108,25,127
"68536",270,4.901037e-11,108,26,127
"68537",270,4.906796e-11,108,24,128
"68538",260,4.910234e-11,76,82,49
"68539",257,4.915013e-11,242,136,76
"68540",270,4.920323e-11,107,23,131
"68541",266,4.920975e-11,45,78,79
"68542",270,4.928007e-11,108,23,131
"68543",257,4.931931e-11,242,138,75
"68544",257,4.933559e-11,241,139,75
"68545",266,4.934019e-11,44,79,79
"68546",270,4.942932e-11,108,22,133
"68547",264,4.946667e-11,152,233,53
"68548",266,4.946769e-11,45,78,79
"68549",260,4.949695e-11,74,82,52
"68550",257,4.95199e-11,243,138,75
"68551",270,4.955016e-11,106,21,132
"68552",270,4.956455e-11,107,22,132
"68553",267,4.961583e-11,219,194,90
"68554",266,4.970026e-11,45,77,77
"68555",257,4.975445e-11,244,138,76
"68556",266,4.975877e-11,46,77,78
"68557",260,4.97709e-11,75,80,56
"68558",268,4.980164e-11,135,130,122
"68559",266,4.983634e-11,47,77,77
"68560",266,4.984704e-11,48,76,76
"68561",263,4.985105e-11,119,177,48
"68562",268,4.999131e-11,136,130,122
"68563",270,5.004775e-11,108,21,133
"68564",270,5.00888e-11,107,20,133
"68565",267,5.023903e-11,219,193,90
"68566",266,5.03065e-11,47,77,77
"68567",270,5.031266e-11,108,22,131
"68568",270,5.032317e-11,106,20,131
"68569",266,5.033194e-11,49,77,76
"68570",270,5.035393e-11,105,20,131
"68571",270,5.036437e-11,107,21,133
"68572",270,5.03691e-11,106,20,134
"68573",270,5.039026e-11,107,20,135
"68574",270,5.05562e-11,107,21,137
"68575",264,5.058423e-11,151,233,53
"68576",266,5.066157e-11,49,78,75
"68577",266,5.070467e-11,48,81,75
"68578",270,5.072155e-11,106,21,137
"68579",270,5.073652e-11,107,20,135
"68580",266,5.07766e-11,44,82,76
"68581",270,5.077712e-11,105,20,136
"68582",270,5.079311e-11,107,23,137
"68583",270,5.079931e-11,108,24,136
"68584",270,5.079975e-11,107,23,140
"68585",266,5.080559e-11,44,81,76
"68586",266,5.082338e-11,44,83,76
"68587",263,5.083656e-11,117,178,51
"68588",270,5.083843e-11,107,23,141
"68589",263,5.089301e-11,117,178,52
"68590",270,5.096215e-11,106,24,141
"68591",257,5.096444e-11,245,138,78
"68592",264,5.096468e-11,151,232,53
"68593",263,5.104304e-11,116,178,53
"68594",263,5.108336e-11,118,177,52
"68595",268,5.111028e-11,134,130,122
"68596",263,5.130542e-11,118,178,54
"68597",268,5.132226e-11,134,131,122
"68598",268,5.134175e-11,134,130,122
"68599",270,5.147339e-11,105,24,142
"68600",268,5.147444e-11,134,131,122
"68601",266,5.149443e-11,43,83,76
"68602",267,5.152016e-11,221,191,93
"68603",268,5.17046e-11,134,132,122
"68604",264,5.172284e-11,152,233,53
"68605",263,5.174188e-11,118,178,55
"68606",263,5.176986e-11,117,174,57
"68607",263,5.177269e-11,118,176,61
"68608",263,5.179015e-11,120,175,60
"68609",257,5.179557e-11,248,137,81
"68610",268,5.19414e-11,136,131,122
"68611",260,5.199585e-11,77,84,58
"68612",263,5.221242e-11,120,174,60
"68613",268,5.224329e-11,134,132,122
"68614",268,5.231451e-11,134,131,122
"68615",266,5.235054e-11,43,83,74
"68616",266,5.235765e-11,45,83,75
"68617",270,5.236283e-11,106,26,142
"68618",270,5.24362e-11,105,26,142
"68619",260,5.257616e-11,78,83,58
"68620",263,5.257965e-11,119,174,60
"68621",256,5.26068e-11,149,83,105
"68622",266,5.261792e-11,44,81,76
"68623",268,5.263285e-11,136,130,122
"68624",266,5.265607e-11,45,82,77
"68625",268,5.301015e-11,136,132,122
"68626",266,5.302305e-11,45,81,77
"68627",268,5.309865e-11,137,133,120
"68628",266,5.312661e-11,45,81,78
"68629",268,5.313054e-11,137,133,121
"68630",266,5.330231e-11,44,80,77
"68631",268,5.332696e-11,135,132,122
"68632",260,5.339263e-11,80,82,62
"68633",256,5.343945e-11,148,82,103
"68634",268,5.346176e-11,136,132,122
"68635",264,5.34717e-11,153,233,53
"68636",256,5.360305e-11,149,83,105
"68637",260,5.364457e-11,80,85,63
"68638",260,5.365998e-11,80,85,64
"68639",264,5.373004e-11,151,233,53
"68640",263,5.379368e-11,120,174,60
"68641",260,5.381169e-11,80,85,63
"68642",267,5.386901e-11,219,190,94
"68643",260,5.392345e-11,80,86,63
"68644",260,5.3929e-11,79,86,63
"68645",260,5.393691e-11,79,87,63
"68646",260,5.395424e-11,78,87,65
"68647",268,5.39649e-11,136,131,122
"68648",266,5.397554e-11,44,79,76
"68649",268,5.40207e-11,136,130,121
"68650",266,5.402089e-11,43,78,76
"68651",266,5.406182e-11,45,78,76
"68652",260,5.425912e-11,78,88,65
"68653",263,5.428515e-11,120,175,64
"68654",266,5.429747e-11,46,78,77
"68655",266,5.432056e-11,45,79,79
"68656",268,5.432287e-11,135,129,121
"68657",263,5.433361e-11,120,178,64
"68658",263,5.440402e-11,121,178,65
"68659",260,5.451627e-11,79,89,66
"68660",260,5.454705e-11,79,88,66
"68661",266,5.461765e-11,44,79,79
"68662",266,5.461889e-11,44,80,79
"68663",260,5.472488e-11,79,88,65
"68664",260,5.472748e-11,79,88,67
"68665",267,5.478118e-11,217,188,97
"68666",260,5.480159e-11,80,90,68
"68667",263,5.484578e-11,119,179,69
"68668",267,5.485008e-11,218,190,98
"68669",263,5.485069e-11,121,180,71
"68670",260,5.487759e-11,80,90,70
"68671",260,5.488565e-11,80,89,72
"68672",260,5.491288e-11,82,92,72
"68673",260,5.492866e-11,80,90,73
"68674",268,5.495252e-11,133,132,121
"68675",260,5.495824e-11,78,89,75
"68676",263,5.498862e-11,119,180,73
"68677",263,5.499009e-11,120,179,75
"68678",260,5.499528e-11,80,89,75
"68679",263,5.503378e-11,121,179,77
"68680",260,5.508992e-11,81,88,75
"68681",260,5.510703e-11,83,87,75
"68682",263,5.513196e-11,119,180,77
"68683",263,5.522266e-11,120,178,76
"68684",260,5.523602e-11,82,87,74
"68685",263,5.528967e-11,119,177,78
"68686",260,5.538878e-11,81,86,76
"68687",270,5.544773e-11,106,25,145
"68688",268,5.550664e-11,135,131,121
"68689",268,5.552317e-11,134,129,120
"68690",267,5.556634e-11,220,187,100
"68691",270,5.557076e-11,108,26,149
"68692",268,5.560307e-11,133,129,120
"68693",267,5.563246e-11,218,188,100
"68694",263,5.566511e-11,116,178,77
"68695",270,5.567474e-11,111,26,151
"68696",263,5.5684e-11,115,178,79
"68697",260,5.569662e-11,79,88,77
"68698",270,5.571795e-11,110,25,151
"68699",263,5.57331e-11,114,179,79
"68700",263,5.575279e-11,115,179,79
"68701",260,5.576118e-11,80,88,80
"68702",260,5.578543e-11,80,85,81
"68703",263,5.582262e-11,118,180,82
"68704",260,5.582603e-11,82,83,79
"68705",264,5.583844e-11,151,231,53
"68706",270,5.58561e-11,108,26,151
"68707",260,5.58876e-11,82,84,80
"68708",260,5.591312e-11,85,84,81
"68709",260,5.596735e-11,85,86,81
"68710",263,5.599891e-11,116,178,83
"68711",270,5.599911e-11,105,25,152
"68712",260,5.60181e-11,85,85,81
"68713",268,5.603576e-11,134,129,120
"68714",263,5.605258e-11,114,178,83
"68715",263,5.606231e-11,113,180,83
"68716",260,5.608014e-11,85,89,84
"68717",260,5.609251e-11,83,89,85
"68718",263,5.610215e-11,115,180,83
"68719",263,5.612194e-11,118,183,84
"68720",270,5.615821e-11,105,26,154
"68721",260,5.617912e-11,85,91,88
"68722",263,5.621187e-11,122,186,84
"68723",270,5.622981e-11,105,27,154
"68724",268,5.623149e-11,131,129,119
"68725",260,5.62356e-11,85,92,90
"68726",260,5.626633e-11,84,91,92
"68727",268,5.634451e-11,133,128,120
"68728",267,5.634942e-11,217,185,102
"68729",260,5.635866e-11,84,90,92
"68730",268,5.635868e-11,134,129,121
"68731",263,5.636436e-11,119,185,85
"68732",260,5.638684e-11,87,86,92
"68733",270,5.642092e-11,103,28,156
"68734",257,5.644427e-11,0,138,84
"68735",263,5.644618e-11,119,188,84
"68736",260,5.644803e-11,87,85,91
"68737",264,5.646013e-11,153,233,53
"68738",267,5.647266e-11,219,185,100
"68739",263,5.650778e-11,118,188,85
"68740",260,5.651594e-11,87,82,91
"68741",260,5.651741e-11,87,81,91
"68742",270,5.654857e-11,102,29,156
"68743",263,5.662159e-11,118,188,86
"68744",263,5.663523e-11,119,187,86
"68745",270,5.663628e-11,103,30,157
"68746",260,5.66556e-11,87,84,92
"68747",264,5.666038e-11,153,231,53
"68748",270,5.666423e-11,104,30,158
"68749",260,5.666481e-11,88,83,92
"68750",263,5.669825e-11,117,186,88
"68751",260,5.671072e-11,87,82,93
"68752",268,5.671154e-11,133,129,121
"68753",263,5.671671e-11,117,187,89
"68754",263,5.672118e-11,117,183,91
"68755",270,5.672703e-11,103,27,159
"68756",263,5.674266e-11,116,183,93
"68757",268,5.675564e-11,132,129,120
"68758",260,5.676128e-11,87,81,95
"68759",263,5.678248e-11,118,185,93
"68760",257,5.678878e-11,247,134,84
"68761",263,5.681296e-11,118,185,92
"68762",270,5.68141e-11,101,28,160
"68763",260,5.682536e-11,90,83,96
"68764",257,5.683259e-11,247,135,86
"68765",263,5.685638e-11,118,185,94
"68766",260,5.689384e-11,89,84,98
"68767",270,5.690269e-11,100,28,161
"68768",270,5.691527e-11,100,24,160
"68769",270,5.692034e-11,104,23,161
"68770",270,5.692386e-11,103,21,161
"68771",270,5.697516e-11,105,24,162
"68772",263,5.704668e-11,117,189,96
"68773",260,5.705102e-11,85,82,98
"68774",270,5.710829e-11,105,25,163
"68775",270,5.711782e-11,104,25,163
"68776",267,5.713182e-11,219,188,99
"68777",270,5.713683e-11,104,25,164
"68778",263,5.71474e-11,118,188,97
"68779",260,5.720763e-11,84,80,99
"68780",260,5.720831e-11,84,79,99
"68781",263,5.720897e-11,117,188,98
"68782",270,5.723315e-11,101,27,166
"68783",264,5.723591e-11,153,233,53
"68784",260,5.724241e-11,84,80,100
"68785",260,5.727077e-11,85,81,100
"68786",270,5.728385e-11,100,28,166
"68787",260,5.729382e-11,86,81,100
"68788",260,5.72945e-11,83,81,100
"68789",263,5.730136e-11,116,188,98
"68790",263,5.730407e-11,118,186,98
"68791",257,5.732621e-11,0,136,87
"68792",263,5.733816e-11,119,184,99
"68793",268,5.734833e-11,135,130,121
"68794",260,5.737823e-11,85,84,99
"68795",270,5.741435e-11,98,29,166
"68796",260,5.741823e-11,83,84,99
"68797",263,5.74249e-11,116,187,99
"68798",270,5.742914e-11,98,28,166
"68799",257,5.750094e-11,0,137,89
"68800",260,5.75238e-11,84,83,99
"68801",263,5.753595e-11,116,187,101
"68802",268,5.762671e-11,133,132,120
"68803",257,5.763364e-11,0,135,90
"68804",260,5.765263e-11,83,84,99
"68805",268,5.766122e-11,133,131,120
"68806",263,5.766298e-11,114,189,103
"68807",263,5.766615e-11,114,189,104
"68808",260,5.769885e-11,81,85,100
"68809",263,5.771236e-11,114,188,104
"68810",257,5.771547e-11,0,137,89
"68811",268,5.77279e-11,131,132,119
"68812",260,5.773669e-11,80,83,100
"68813",260,5.783329e-11,80,84,100
"68814",260,5.785077e-11,80,83,101
"68815",263,5.788295e-11,114,187,104
"68816",260,5.788653e-11,80,83,100
"68817",260,5.788771e-11,81,83,100
"68818",263,5.789234e-11,117,186,104
"68819",260,5.791847e-11,84,81,100
"68820",260,5.795277e-11,84,82,100
"68821",263,5.795702e-11,116,187,107
"68822",268,5.797873e-11,131,133,118
"68823",263,5.798821e-11,117,187,107
"68824",270,5.799718e-11,98,27,168
"68825",263,5.802262e-11,118,185,111
"68826",270,5.803749e-11,100,26,167
"68827",270,5.804626e-11,99,27,166
"68828",263,5.805248e-11,119,188,112
"68829",260,5.806611e-11,86,83,101
"68830",266,5.812088e-11,44,79,79
"68831",260,5.814769e-11,86,82,103
"68832",268,5.817276e-11,131,134,118
"68833",260,5.81823e-11,87,82,103
"68834",270,5.818363e-11,100,27,169
"68835",257,5.818856e-11,246,138,90
"68836",270,5.819565e-11,98,27,171
"68837",263,5.819647e-11,118,186,115
"68838",270,5.820538e-11,98,27,172
"68839",263,5.820544e-11,116,187,115
"68840",263,5.823376e-11,116,187,116
"68841",260,5.824106e-11,86,83,103
"68842",263,5.824755e-11,116,186,116
"68843",260,5.833956e-11,85,84,103
"68844",266,5.834189e-11,44,80,79
"68845",260,5.839454e-11,87,82,105
"68846",263,5.840817e-11,119,186,118
"68847",263,5.849605e-11,120,185,118
"68848",263,5.850196e-11,119,185,118
"68849",257,5.851232e-11,245,134,92
"68850",268,5.863386e-11,132,135,118
"68851",260,5.864032e-11,86,82,106
"68852",263,5.870792e-11,122,183,118
"68853",260,5.870813e-11,86,83,105
"68854",270,5.871029e-11,98,29,173
"68855",260,5.871253e-11,86,84,108
"68856",268,5.873884e-11,132,134,119
"68857",260,5.87723e-11,86,85,109
"68858",263,5.878371e-11,120,183,119
"68859",263,5.879439e-11,119,182,119
"68860",260,5.880176e-11,85,84,113
"68861",263,5.880268e-11,119,181,119
"68862",257,5.881844e-11,245,135,93
"68863",268,5.885745e-11,134,133,120
"68864",263,5.885885e-11,120,181,118
"68865",263,5.887851e-11,119,179,118
"68866",263,5.888412e-11,116,181,119
"68867",257,5.89049e-11,243,138,94
"68868",260,5.893443e-11,84,84,113
"68869",267,5.895602e-11,219,187,103
"68870",268,5.897207e-11,135,134,119
"68871",270,5.899632e-11,97,26,176
"68872",260,5.90484e-11,82,84,114
"68873",260,5.908594e-11,81,84,114
"68874",260,5.909208e-11,80,83,113
"68875",263,5.909251e-11,115,179,118
"68876",257,5.912285e-11,243,138,95
"68877",270,5.914233e-11,98,27,177
"68878",263,5.916127e-11,116,179,117
"68879",268,5.916371e-11,134,134,120
"68880",270,5.918247e-11,100,28,177
"68881",266,5.919797e-11,46,80,79
"68882",263,5.921405e-11,116,178,118
"68883",270,5.925255e-11,102,26,179
"68884",263,5.926359e-11,116,178,119
"68885",270,5.926723e-11,100,26,180
"68886",263,5.928191e-11,116,182,119
"68887",257,5.935629e-11,245,136,95
"68888",268,5.936549e-11,135,134,120
"68889",263,5.9366e-11,117,182,121
"68890",263,5.938442e-11,119,182,122
"68891",257,5.939254e-11,248,136,99
"68892",270,5.952095e-11,100,25,182
"68893",270,5.954238e-11,100,23,185
"68894",257,5.955774e-11,246,132,101
"68895",270,5.958478e-11,98,25,186
"68896",270,5.959079e-11,99,23,189
"68897",257,5.968638e-11,247,133,101
"68898",263,5.975644e-11,118,182,123
"68899",270,5.982282e-11,100,22,190
"68900",266,5.985949e-11,45,80,79
"68901",260,5.98792e-11,80,84,114
"68902",264,5.988226e-11,152,233,53
"68903",268,5.988572e-11,134,132,120
"68904",268,5.990748e-11,135,131,118
"68905",268,5.993926e-11,135,131,119
"68906",270,5.995159e-11,102,23,192
"68907",268,5.998807e-11,136,132,120
"68908",257,5.999092e-11,247,132,103
"68909",270,5.999948e-11,102,22,191
"68910",270,6.000301e-11,104,24,190
"68911",270,6.00137e-11,102,24,193
"68912",270,6.004409e-11,101,24,194
"68913",268,6.005478e-11,137,132,120
"68914",268,6.006738e-11,136,132,120
"68915",264,6.007906e-11,153,232,53
"68916",268,6.012113e-11,137,134,120
"68917",270,6.012623e-11,101,23,194
"68918",257,6.013388e-11,247,132,101
"68919",264,6.0214e-11,153,231,53
"68920",270,6.021887e-11,102,23,194
"68921",268,6.030718e-11,138,133,119
"68922",268,6.039972e-11,135,134,120
"68923",267,6.045045e-11,220,188,107
"68924",270,6.049965e-11,105,23,195
"68925",270,6.050753e-11,105,24,196
"68926",268,6.051018e-11,136,132,121
"68927",270,6.057128e-11,104,23,196
"68928",270,6.063862e-11,105,24,197
"68929",264,6.065046e-11,152,232,53
"68930",264,6.065795e-11,152,231,53
"68931",270,6.06948e-11,105,24,198
"68932",263,6.070801e-11,118,181,123
"68933",270,6.071163e-11,104,24,198
"68934",270,6.072498e-11,103,22,197
"68935",270,6.073588e-11,101,26,196
"68936",257,6.073773e-11,247,132,105
"68937",266,6.078415e-11,46,79,79
"68938",257,6.079139e-11,247,132,107
"68939",268,6.079514e-11,136,133,121
"68940",270,6.08151e-11,100,25,197
"68941",270,6.084204e-11,101,27,198
"68942",257,6.084488e-11,245,129,104
"68943",270,6.085923e-11,102,28,198
"68944",263,6.088513e-11,118,180,123
"68945",270,6.090038e-11,102,26,196
"68946",267,6.090809e-11,219,187,108
"68947",270,6.090864e-11,106,28,197
"68948",268,6.091379e-11,137,131,121
"68949",270,6.094471e-11,104,27,200
"68950",260,6.099066e-11,82,83,113
"68951",270,6.099493e-11,104,27,203
"68952",270,6.100696e-11,105,28,205
"68953",260,6.103083e-11,80,86,112
"68954",257,6.104023e-11,244,128,105
"68955",260,6.10734e-11,81,85,113
"68956",260,6.108842e-11,82,84,114
"68957",266,6.113959e-11,44,78,79
"68958",268,6.123241e-11,136,133,121
"68959",257,6.125693e-11,243,128,107
"68960",257,6.125994e-11,245,128,105
"68961",260,6.131548e-11,80,84,114
"68962",270,6.13517e-11,104,29,204
"68963",270,6.135743e-11,105,28,205
"68964",266,6.139999e-11,45,78,79
"68965",268,6.146406e-11,133,133,120
"68966",268,6.146657e-11,135,132,121
"68967",266,6.149266e-11,45,79,79
"68968",268,6.153796e-11,135,131,120
"68969",268,6.157729e-11,135,132,119
"68970",268,6.160806e-11,134,130,120
"68971",268,6.163764e-11,134,129,120
"68972",263,6.165368e-11,119,180,127
"68973",260,6.168722e-11,81,84,114
"68974",260,6.169241e-11,82,88,114
"68975",263,6.170235e-11,121,181,128
"68976",257,6.173597e-11,246,132,106
"68977",264,6.175157e-11,151,231,53
"68978",264,6.178151e-11,151,232,53
"68979",257,6.1782e-11,246,134,108
"68980",266,6.181349e-11,44,79,79
"68981",266,6.182831e-11,45,80,79
"68982",260,6.186011e-11,83,87,113
"68983",266,6.189361e-11,46,81,78
"68984",260,6.189526e-11,81,84,112
"68985",268,6.195735e-11,133,130,121
"68986",263,6.196174e-11,124,182,131
"68987",260,6.2033e-11,81,82,112
"68988",263,6.204799e-11,125,183,131
"68989",263,6.213354e-11,126,183,131
"68990",268,6.214541e-11,134,129,121
"68991",263,6.215551e-11,125,183,131
"68992",263,6.215674e-11,125,184,131
"68993",266,6.220235e-11,44,78,79
"68994",260,6.225313e-11,81,83,113
"68995",260,6.22579e-11,80,84,114
"68996",268,6.22862e-11,135,129,120
"68997",263,6.229345e-11,125,181,131
"68998",263,6.229364e-11,126,181,131
"68999",268,6.229473e-11,134,129,120
"69000",268,6.231356e-11,135,129,121
"69001",257,6.237901e-11,247,131,108
"69002",263,6.241148e-11,125,182,132
"69003",263,6.241569e-11,126,182,133
"69004",264,6.242728e-11,151,233,52
"69005",263,6.245272e-11,124,183,133
"69006",264,6.24669e-11,152,232,52
"69007",263,6.250043e-11,125,183,133
"69008",257,6.253246e-11,246,127,109
"69009",268,6.255137e-11,134,130,122
"69010",264,6.256059e-11,153,232,53
"69011",264,6.260877e-11,152,233,57
"69012",263,6.262151e-11,128,182,135
"69013",263,6.263299e-11,127,183,134
"69014",257,6.264059e-11,247,124,110
"69015",264,6.265747e-11,150,233,57
"69016",257,6.266059e-11,247,125,111
