"","struct_idx","eig_idx","wavevector_idx1","wavevector_idx2","frequency"
"21298000",1024,5,15,48,1618.11166287686
"21298001",1024,5,16,48,1618.16026241856
"21298002",1024,5,17,48,1618.21565918351
"21298003",1024,5,18,48,1618.28039321974
"21298004",1024,5,19,48,1618.35753625735
"21298005",1024,5,20,48,1618.45051673713
"21298006",1024,5,21,48,1618.56292229855
"21298007",1024,5,22,48,1618.6982946702
"21298008",1024,5,23,48,1618.85993129434
"21298009",1024,5,24,48,1619.05070615003
"21298010",1024,5,25,48,1619.27291947092
"21298011",1024,5,26,48,1619.52818278575
"21298012",1024,5,27,48,1619.81734233987
"21298013",1024,5,28,48,1620.14044083735
"21298014",1024,5,29,48,1620.49671484854
"21298015",1024,5,30,48,1620.88462332986
"21298016",1024,5,31,48,1621.30190156174
"21298017",1024,5,32,48,1621.74563438803
"21298018",1024,5,33,48,1622.21234281386
"21298019",1024,5,34,48,1622.69807862078
"21298020",1024,5,35,48,1623.19852250044
"21298021",1024,5,36,48,1623.70908211941
"21298022",1024,5,37,48,1624.2249873694
"21298023",1024,5,38,48,1624.74138073554
"21298024",1024,5,39,48,1625.25340119079
"21298025",1024,5,40,48,1625.7562603055
"21298026",1024,5,41,48,1626.24530939966
"21298027",1024,5,42,48,1626.71609665208
"21298028",1024,5,43,48,1627.16441322194
"21298029",1024,5,44,48,1627.58632774259
"21298030",1024,5,45,48,1627.97820909523
"21298031",1024,5,46,48,1628.33673818253
"21298032",1024,5,47,48,1628.65891044397
"21298033",1024,5,48,48,1628.94203193586
"21298034",1024,5,49,48,1629.18371272638
"21298035",1024,5,50,48,1629.38186188508
"21298036",1024,5,51,48,1629.5346882813
"21298037",1024,5,1,49,1620.00119236308
"21298038",1024,5,2,49,1619.93300962113
"21298039",1024,5,3,49,1619.88276299021
"21298040",1024,5,4,49,1619.85011385846
"21298041",1024,5,5,49,1619.83405102593
"21298042",1024,5,6,49,1619.83297324572
"21298043",1024,5,7,49,1619.84480879363
"21298044",1024,5,8,49,1619.86716751694
"21298045",1024,5,9,49,1619.89751845257
"21298046",1024,5,10,49,1619.93338350308
"21298047",1024,5,11,49,1619.97253520203
"21298048",1024,5,12,49,1620.01318478366
"21298049",1024,5,13,49,1620.05414609959
"21298050",1024,5,14,49,1620.09496176481
"21298051",1024,5,15,49,1620.13598038345
"21298052",1024,5,16,49,1620.17837760826
"21298053",1024,5,17,49,1620.22411864659
"21298054",1024,5,18,49,1620.2758649856
"21298055",1024,5,19,49,1620.33683288173
"21298056",1024,5,20,49,1620.41061496647
"21298057",1024,5,21,49,1620.5009787825
"21298058",1024,5,22,49,1620.61165703387
"21298059",1024,5,23,49,1620.7461438673
"21298060",1024,5,24,49,1620.90750981421
"21298061",1024,5,25,49,1621.09824542737
"21298062",1024,5,26,49,1621.32014050585
"21298063",1024,5,27,49,1621.5742024857
"21298064",1024,5,28,49,1621.86061442353
"21298065",1024,5,29,49,1622.17873029637
"21298066",1024,5,30,49,1622.52710327777
"21298067",1024,5,31,49,1622.90354131988
"21298068",1024,5,32,49,1623.30518376659
"21298069",1024,5,33,49,1623.72859274863
"21298070",1024,5,34,49,1624.1698536144
"21298071",1024,5,35,49,1624.62467944953
"21298072",1024,5,36,49,1625.08851565802
"21298073",1024,5,37,49,1625.55664146853
"21298074",1024,5,38,49,1626.02426598711
"21298075",1024,5,39,49,1626.48661698822
"21298076",1024,5,40,49,1626.93902101389
"21298077",1024,5,41,49,1627.37697358069
"21298078",1024,5,42,49,1627.79619845083
"21298079",1024,5,43,49,1628.1926951093
"21298080",1024,5,44,49,1628.56277390301
"21298081",1024,5,45,49,1628.90307882014
"21298082",1024,5,46,49,1629.21059864564
"21298083",1024,5,47,49,1629.48266817724
"21298084",1024,5,48,49,1629.71696219664
"21298085",1024,5,49,49,1629.91148576705
"21298086",1024,5,50,49,1630.06456494509
"21298087",1024,5,51,49,1630.17484196211
"21298088",1024,5,1,50,1621.06463275341
"21298089",1024,5,2,50,1621.03410363167
"21298090",1024,5,3,50,1621.02062912278
"21298091",1024,5,4,50,1621.02350448156
"21298092",1024,5,5,50,1621.04137001394
"21298093",1024,5,6,50,1621.07230113615
"21298094",1024,5,7,50,1621.11393432096
"21298095",1024,5,8,50,1621.16362424889
"21298096",1024,5,9,50,1621.21862515922
"21298097",1024,5,10,50,1621.27628685087
"21298098",1024,5,11,50,1621.33425339787
"21298099",1024,5,12,50,1621.3906509068
"21298100",1024,5,13,50,1621.4442500391
"21298101",1024,5,14,50,1621.49458989979
"21298102",1024,5,15,50,1621.5420523607
"21298103",1024,5,16,50,1621.58787974353
"21298104",1024,5,17,50,1621.63413356957
"21298105",1024,5,18,50,1621.68359715342
"21298106",1024,5,19,50,1621.73962951901
"21298107",1024,5,20,50,1621.80598189292
"21298108",1024,5,21,50,1621.88659051976
"21298109",1024,5,22,50,1621.98536059939
"21298110",1024,5,23,50,1622.10595580825
"21298111",1024,5,24,50,1622.25160632515
"21298112",1024,5,25,50,1622.42494581477
"21298113",1024,5,26,50,1622.62788476116
"21298114",1024,5,27,50,1622.86152423714
"21298115",1024,5,28,50,1623.12611097748
"21298116",1024,5,29,50,1623.42103178496
"21298117",1024,5,30,50,1623.74484305518
"21298118",1024,5,31,50,1624.09532968287
"21298119",1024,5,32,50,1624.46958682988
"21298120",1024,5,33,50,1624.86411792235
"21298121",1024,5,34,50,1625.27494266238
"21298122",1024,5,35,50,1625.69770960888
"21298123",1024,5,36,50,1626.12780882163
"21298124",1024,5,37,50,1626.56048101197
"21298125",1024,5,38,50,1626.9909204851
"21298126",1024,5,39,50,1627.41436982476
"21298127",1024,5,40,50,1627.8262047463
"21298128",1024,5,41,50,1628.22200786117
"21298129",1024,5,42,50,1628.597630324
"21298130",1024,5,43,50,1628.94924056587
"21298131",1024,5,44,50,1629.27335965253
"21298132",1024,5,45,50,1629.56688332085
"21298133",1024,5,46,50,1629.82709147397
"21298134",1024,5,47,50,1630.05164682114
"21298135",1024,5,48,50,1630.23858531646
"21298136",1024,5,49,50,1630.38630190403
"21298137",1024,5,50,50,1630.4935355989
"21298138",1024,5,51,50,1630.55935793933
"21298139",1024,5,1,51,1621.42028958743
"21298140",1024,5,2,51,1621.42873614597
"21298141",1024,5,3,51,1621.45371687622
"21298142",1024,5,4,51,1621.4941749971
"21298143",1024,5,5,51,1621.54841557593
"21298144",1024,5,6,51,1621.61420327339
"21298145",1024,5,7,51,1621.68889515016
"21298146",1024,5,8,51,1621.76960364731
"21298147",1024,5,9,51,1621.85338254428
"21298148",1024,5,10,51,1621.9374261889
"21298149",1024,5,11,51,1622.01926996702
"21298150",1024,5,12,51,1622.09697831564
"21298151",1024,5,13,51,1622.16930605582
"21298152",1024,5,14,51,1622.23581976479
"21298153",1024,5,15,51,1622.29696841032
"21298154",1024,5,16,51,1622.35409633276
"21298155",1024,5,17,51,1622.40939641793
"21298156",1024,5,18,51,1622.46580633836
"21298157",1024,5,19,51,1622.52685541274
"21298158",1024,5,20,51,1622.59647340996
"21298159",1024,5,21,51,1622.67877515533
"21298160",1024,5,22,51,1622.77783593425
"21298161",1024,5,23,51,1622.89747246204
"21298162",1024,5,24,51,1623.04104276057
"21298163",1024,5,25,51,1623.21127590127
"21298164",1024,5,26,51,1623.4101395448
"21298165",1024,5,27,51,1623.6387498606
"21298166",1024,5,28,51,1623.8973250769
"21298167",1024,5,29,51,1624.18518089938
"21298168",1024,5,30,51,1624.50076358685
"21298169",1024,5,31,51,1624.84171474148
"21298170",1024,5,32,51,1625.20496091056
"21298171",1024,5,33,51,1625.58682085709
"21298172",1024,5,34,51,1625.98312370704
"21298173",1024,5,35,51,1626.38933194425
"21298174",1024,5,36,51,1626.80066420618
"21298175",1024,5,37,51,1627.21221386163
"21298176",1024,5,38,51,1627.61906029275
"21298177",1024,5,39,51,1628.01637057556
"21298178",1024,5,40,51,1628.39948983195
"21298179",1024,5,41,51,1628.76401893446
"21298180",1024,5,42,51,1629.10587854882
"21298181",1024,5,43,51,1629.42135878595
"21298182",1024,5,44,51,1629.70715410162
"21298183",1024,5,45,51,1629.96038360496
"21298184",1024,5,46,51,1630.17859765449
"21298185",1024,5,47,51,1630.35977250349
"21298186",1024,5,48,51,1630.5022957047
"21298187",1024,5,49,51,1630.6049458286
"21298188",1024,5,50,51,1630.66687058514
"21298189",1024,5,51,51,1630.68756748114
"21298190",1024,6,1,1,1621.42028958743
"21298191",1024,6,2,1,1621.42873614597
"21298192",1024,6,3,1,1621.45371687622
"21298193",1024,6,4,1,1621.4941749971
"21298194",1024,6,5,1,1621.54841557593
"21298195",1024,6,6,1,1621.6142032734
"21298196",1024,6,7,1,1621.68889515016
"21298197",1024,6,8,1,1621.76960364731
"21298198",1024,6,9,1,1621.85338254428
"21298199",1024,6,10,1,1621.9374261889
"21298200",1024,6,11,1,1622.01926996702
"21298201",1024,6,12,1,1622.09697831564
"21298202",1024,6,13,1,1622.16930605582
"21298203",1024,6,14,1,1622.23581976479
"21298204",1024,6,15,1,1622.29696841032
"21298205",1024,6,16,1,1622.35409633276
"21298206",1024,6,17,1,1622.40939641793
"21298207",1024,6,18,1,1622.46580633836
"21298208",1024,6,19,1,1622.52685541274
"21298209",1024,6,20,1,1622.59647340996
"21298210",1024,6,21,1,1622.67877515533
"21298211",1024,6,22,1,1622.77783593425
"21298212",1024,6,23,1,1622.89747246204
"21298213",1024,6,24,1,1623.04104276057
"21298214",1024,6,25,1,1623.21127590127
"21298215",1024,6,26,1,1623.4101395448
"21298216",1024,6,27,1,1623.6387498606
"21298217",1024,6,28,1,1623.8973250769
"21298218",1024,6,29,1,1624.18518089938
"21298219",1024,6,30,1,1624.50076358685
"21298220",1024,6,31,1,1624.84171474148
"21298221",1024,6,32,1,1625.20496091057
"21298222",1024,6,33,1,1625.58682085709
"21298223",1024,6,34,1,1625.98312370703
"21298224",1024,6,35,1,1626.38933194425
"21298225",1024,6,36,1,1626.80066420618
"21298226",1024,6,37,1,1627.21221386163
"21298227",1024,6,38,1,1627.61906029275
"21298228",1024,6,39,1,1628.01637057556
"21298229",1024,6,40,1,1628.39948983195
"21298230",1024,6,41,1,1628.76401893446
"21298231",1024,6,42,1,1629.10587854882
"21298232",1024,6,43,1,1629.42135878595
"21298233",1024,6,44,1,1629.70715410161
"21298234",1024,6,45,1,1629.96038360495
"21298235",1024,6,46,1,1630.17859765449
"21298236",1024,6,47,1,1630.35977250348
"21298237",1024,6,48,1,1630.5022957047
"21298238",1024,6,49,1,1630.6049458286
"21298239",1024,6,50,1,1630.66687058513
"21298240",1024,6,51,1,1630.68756748114
"21298241",1024,6,1,2,1621.06463275341
"21298242",1024,6,2,2,1621.1122149037
"21298243",1024,6,3,2,1621.17613082964
"21298244",1024,6,4,2,1621.25497258276
"21298245",1024,6,5,2,1621.34671209643
"21298246",1024,6,6,2,1621.44880754296
"21298247",1024,6,7,2,1621.5583441795
"21298248",1024,6,8,2,1621.67220447131
"21298249",1024,6,9,2,1621.78725996014
"21298250",1024,6,10,2,1621.90057485321
"21298251",1024,6,11,2,1622.00960903536
"21298252",1024,6,12,2,1622.11240663206
"21298253",1024,6,13,2,1622.20775583432
"21298254",1024,6,14,2,1622.29530675392
"21298255",1024,6,15,2,1622.37563667921
"21298256",1024,6,16,2,1622.45025602988
"21298257",1024,6,17,2,1622.52155309873
"21298258",1024,6,18,2,1622.59268070911
"21298259",1024,6,19,2,1622.6673925886
"21298260",1024,6,20,2,1622.74984105093
"21298261",1024,6,21,2,1622.84435015325
"21298262",1024,6,22,2,1622.95517970912
"21298263",1024,6,23,2,1623.08629540532
"21298264",1024,6,24,2,1623.24115892863
"21298265",1024,6,25,2,1623.4225496762
"21298266",1024,6,26,2,1623.63242657639
"21298267",1024,6,27,2,1623.87183510306
"21298268",1024,6,28,2,1624.14086106053
"21298269",1024,6,29,2,1624.43862947534
"21298270",1024,6,30,2,1624.76334423147
"21298271",1024,6,31,2,1625.11236211985
"21298272",1024,6,32,2,1625.4822938259
"21298273",1024,6,33,2,1625.86912402062
"21298274",1024,6,34,2,1626.26834302804
"21298275",1024,6,35,2,1626.67508332883
"21298276",1024,6,36,2,1627.08425521891
"21298277",1024,6,37,2,1627.49067708099
"21298278",1024,6,38,2,1627.88919679241
"21298279",1024,6,39,2,1628.27480169242
"21298280",1024,6,40,2,1628.64271522682
"21298281",1024,6,41,2,1628.98847890036
"21298282",1024,6,42,2,1629.30801855469
"21298283",1024,6,43,2,1629.59769434266
"21298284",1024,6,44,2,1629.85433418235
"21298285",1024,6,45,2,1630.07525102313
"21298286",1024,6,46,2,1630.2582449835
"21298287",1024,6,47,2,1630.40159230042
"21298288",1024,6,48,2,1630.50402397239
"21298289",1024,6,49,2,1630.56469781984
"21298290",1024,6,50,2,1630.58316823276
"21298291",1024,6,51,2,1630.55935793933
"21298292",1024,6,1,3,1620.00119236308
"21298293",1024,6,2,3,1620.0869343611
"21298294",1024,6,3,3,1620.18914125961
"21298295",1024,6,4,3,1620.30604007305
"21298296",1024,6,5,3,1620.4352579951
"21298297",1024,6,6,3,1620.57393900012
"21298298",1024,6,7,3,1620.71889454998
"21298299",1024,6,8,3,1620.86678273089
"21298300",1024,6,9,3,1621.01430777816
"21298301",1024,6,10,3,1621.15842945409
"21298302",1024,6,11,3,1621.29656952591
"21298303",1024,6,12,3,1621.42680113021
"21298304",1024,6,13,3,1621.54800655185
"21298305",1024,6,14,3,1621.65999018328
"21298306",1024,6,15,3,1621.76353620059
"21298307",1024,6,16,3,1621.86040455548
"21298308",1024,6,17,3,1621.9532637579
"21298309",1024,6,18,3,1622.04556400822
"21298310",1024,6,19,3,1622.14135893071
"21298311",1024,6,20,3,1622.24508797407
"21298312",1024,6,21,3,1622.36133416541
"21298313",1024,6,22,3,1622.49457318882
"21298314",1024,6,23,3,1622.64892971203
"21298315",1024,6,24,3,1622.82795561054
"21298316",1024,6,25,3,1623.03444242212
"21298317",1024,6,26,3,1623.27027725202
"21298318",1024,6,27,3,1623.53634774445
"21298319",1024,6,28,3,1623.83249798427
"21298320",1024,6,29,3,1624.15753364955
"21298321",1024,6,30,3,1624.50927172344
"21298322",1024,6,31,3,1624.88462782957
"21298323",1024,6,32,3,1625.27973290209
"21298324",1024,6,33,3,1625.69007043041
"21298325",1024,6,34,3,1626.11062580684
"21298326",1024,6,35,3,1626.53604015557
"21298327",1024,6,36,3,1626.96076220038
"21298328",1024,6,37,3,1627.37919301874
"21298329",1024,6,38,3,1627.78581975779
"21298330",1024,6,39,3,1628.17533544058
"21298331",1024,6,40,3,1628.54274282515
"21298332",1024,6,41,3,1628.88344091017
"21298333",1024,6,42,3,1629.19329316883
"21298334",1024,6,43,3,1629.4686770284
"21298335",1024,6,44,3,1629.70651458996
"21298336",1024,6,45,3,1629.9042851817
"21298337",1024,6,46,3,1630.06002109816
"21298338",1024,6,47,3,1630.17228877626
"21298339",1024,6,48,3,1630.24015860702
"21298340",1024,6,49,3,1630.26316742384
"21298341",1024,6,50,3,1630.24127825159
"21298342",1024,6,51,3,1630.17484196211
"21298343",1024,6,1,4,1618.24047808052
"21298344",1024,6,2,4,1618.36245983835
"21298345",1024,6,3,4,1618.50143184513
"21298346",1024,6,4,4,1618.65522737808
"21298347",1024,6,5,4,1618.82110236097
"21298348",1024,6,6,4,1618.99586439779
"21298349",1024,6,7,4,1619.17603566136
"21298350",1024,6,8,4,1619.35804335486
"21298351",1024,6,9,4,1619.53842901938
"21298352",1024,6,10,4,1619.71406544625
"21298353",1024,6,11,4,1619.88236779167
"21298354",1024,6,12,4,1620.04148416991
"21298355",1024,6,13,4,1620.19045095315
"21298356",1024,6,14,4,1620.3292994886
"21298357",1024,6,15,4,1620.45910395678
"21298358",1024,6,16,4,1620.5819643559
"21298359",1024,6,17,4,1620.70092361131
"21298360",1024,6,18,4,1620.81982297042
"21298361",1024,6,19,4,1620.94310457717
"21298362",1024,6,20,4,1621.07557396975
"21298363",1024,6,21,4,1621.2221379204
"21298364",1024,6,22,4,1621.38753440176
"21298365",1024,6,23,4,1621.57607150697
"21298366",1024,6,24,4,1621.79139093973
"21298367",1024,6,25,4,1622.036269366
"21298368",1024,6,26,4,1622.31246769328
"21298369",1024,6,27,4,1622.62063450572
"21298370",1024,6,28,4,1622.96026579578
"21298371",1024,6,29,4,1623.32971919438
"21298372",1024,6,30,4,1623.72627749113
"21298373",1024,6,31,4,1624.14625365289
"21298374",1024,6,32,4,1624.58512795915
"21298375",1024,6,33,4,1625.03770728856
"21298376",1024,6,34,4,1625.49829688893
"21298377",1024,6,35,4,1625.96087591901
"21298378",1024,6,36,4,1626.41926940048
"21298379",1024,6,37,4,1626.86731070985
"21298380",1024,6,38,4,1627.29899016998
"21298381",1024,6,39,4,1627.70858654079
"21298382",1024,6,40,4,1628.09077920665
"21298383",1024,6,41,4,1628.44073962784
"21298384",1024,6,42,4,1628.75420123148
"21298385",1024,6,43,4,1629.02750745706
"21298386",1024,6,44,4,1629.25763823937
"21298387",1024,6,45,4,1629.44221588811
"21298388",1024,6,46,4,1629.57949214347
"21298389",1024,6,47,4,1629.66831912831
"21298390",1024,6,48,4,1629.70810788747
"21298391",1024,6,49,4,1629.69877904737
"21298392",1024,6,50,4,1629.64071065497
"21298393",1024,6,51,4,1629.53468828131
"21298394",1024,6,1,5,1615.79971919397
"21298395",1024,6,2,5,1615.95540757836
"21298396",1024,6,3,5,1616.12911280826
"21298397",1024,6,4,5,1616.31823186062
"21298398",1024,6,5,5,1616.51960796718
"21298399",1024,6,6,5,1616.72967459751
"21298400",1024,6,7,5,1616.9446331277
"21298401",1024,6,8,5,1617.16065718733
"21298402",1024,6,9,5,1617.3741141212
"21298403",1024,6,10,5,1617.58179144367
"21298404",1024,6,11,5,1617.78111405507
"21298405",1024,6,12,5,1617.97033682747
"21298406",1024,6,13,5,1618.14869736837
"21298407",1024,6,14,5,1618.31651555557
"21298408",1024,6,15,5,1618.47522975062
"21298409",1024,6,16,5,1618.62736411497
"21298410",1024,6,17,5,1618.77642664843
"21298411",1024,6,18,5,1618.92674284149
"21298412",1024,6,19,5,1619.08323463301
"21298413",1024,6,20,5,1619.25115827328
"21298414",1024,6,21,5,1619.43581744966
"21298415",1024,6,22,5,1619.64226950874
"21298416",1024,6,23,5,1619.87504276843
"21298417",1024,6,24,5,1620.13788177785
"21298418",1024,6,25,5,1620.43353503744
"21298419",1024,6,26,5,1620.76359630514
"21298420",1024,6,27,5,1621.12840646258
"21298421",1024,6,28,5,1621.52701838562
"21298422",1024,6,29,5,1621.95722281366
"21298423",1024,6,30,5,1622.41562929989
"21298424",1024,6,31,5,1622.89779332523
"21298425",1024,6,32,5,1623.39837879382
"21298426",1024,6,33,5,1623.91134443085
"21298427",1024,6,34,5,1624.43014294219
"21298428",1024,6,35,5,1624.94792290707
"21298429",1024,6,36,5,1625.45772495272
"21298430",1024,6,37,5,1625.95266550366
"21298431",1024,6,38,5,1626.42610307253
"21298432",1024,6,39,5,1626.87178351759
"21298433",1024,6,40,5,1627.28396187496
"21298434",1024,6,41,5,1627.65749930316
"21298435",1024,6,42,5,1627.9879344247
"21298436",1024,6,43,5,1628.27152901823
"21298437",1024,6,44,5,1628.50528870401
"21298438",1024,6,45,5,1628.68696005468
"21298439",1024,6,46,5,1628.81500648077
"21298440",1024,6,47,5,1628.88856625555
"21298441",1024,6,48,5,1628.90739705672
"21298442",1024,6,49,5,1628.87181225021
"21298443",1024,6,50,5,1628.78261463517
"21298444",1024,6,51,5,1628.64103332493
"21298445",1024,6,1,6,1612.70238836832
"21298446",1024,6,2,6,1612.88906541015
"21298447",1024,6,3,6,1613.09542636269
"21298448",1024,6,4,6,1613.31837669197
"21298449",1024,6,5,6,1613.55429131116
"21298450",1024,6,6,6,1613.79917609603
"21298451",1024,6,7,6,1614.04886295188
"21298452",1024,6,8,6,1614.29923062947
"21298453",1024,6,9,6,1614.54644078442
"21298454",1024,6,10,6,1614.78717614435
"21298455",1024,6,11,6,1615.0188655767
"21298456",1024,6,12,6,1615.23987985114
"21298457",1024,6,13,6,1615.44968236313
"21298458",1024,6,14,6,1615.64892120784
"21298459",1024,6,15,6,1615.83945265029
"21298460",1024,6,16,6,1616.02429085253
"21298461",1024,6,17,6,1616.20748413196
"21298462",1024,6,18,6,1616.3939234425
"21298463",1024,6,19,6,1616.5890936708
"21298464",1024,6,20,6,1616.79878234906
"21298465",1024,6,21,6,1617.02876327339
"21298466",1024,6,22,6,1617.28447415847
"21298467",1024,6,23,6,1617.57070778351
"21298468",1024,6,24,6,1617.89133505253
"21298469",1024,6,25,6,1618.24907601962
"21298470",1024,6,26,6,1618.64533133137
"21298471",1024,6,27,6,1619.08008198027
"21298472",1024,6,28,6,1619.55186016636
"21298473",1024,6,29,6,1620.05778896929
"21298474",1024,6,30,6,1620.593684001
"21298475",1024,6,31,6,1621.15420671109
"21298476",1024,6,32,6,1621.73305683933
"21298477",1024,6,33,6,1622.32319071065
"21298478",1024,6,34,6,1622.91705248658
"21298479",1024,6,35,6,1623.50680681637
"21298480",1024,6,36,6,1624.0845631949
"21298481",1024,6,37,6,1624.64258438069
"21298482",1024,6,38,6,1625.17347318025
"21298483",1024,6,39,6,1625.67033360163
"21298484",1024,6,40,6,1626.12690376039
"21298485",1024,6,41,6,1626.53765901954
"21298486",1024,6,42,6,1626.89788474809
"21298487",1024,6,43,6,1627.20371890428
"21298488",1024,6,44,6,1627.45216549552
"21298489",1024,6,45,6,1627.64108090996
"21298490",1024,6,46,6,1627.7691361737
"21298491",1024,6,47,6,1627.83575931628
"21298492",1024,6,48,6,1627.84106310917
"21298493",1024,6,49,6,1627.78576430705
"21298494",1024,6,50,6,1627.67110097044
"21298495",1024,6,51,6,1627.49875430343
"21298496",1024,6,1,7,1608.97749145768
"21298497",1024,6,2,7,1609.19272578961
"21298498",1024,6,3,7,1609.4301071732
"21298499",1024,6,4,7,1609.68598237262
"21298500",1024,6,5,7,1609.95618883673
"21298501",1024,6,6,7,1610.23623613144
"21298502",1024,6,7,7,1610.5215207883
"21298503",1024,6,8,7,1610.80756597116
"21298504",1024,6,9,7,1611.09027447533
"21298505",1024,6,10,7,1611.36618082914
"21298506",1024,6,11,7,1611.63268620131
"21298507",1024,6,12,7,1611.88825896076
"21298508",1024,6,13,7,1612.13258447794
"21298509",1024,6,14,7,1612.36665022711
"21298510",1024,6,15,7,1612.59275627467
"21298511",1024,6,16,7,1612.8144463793
"21298512",1024,6,17,7,1613.03636059945
"21298513",1024,6,18,7,1613.26401590707
"21298514",1024,6,19,7,1613.50352635922
"21298515",1024,6,20,7,1613.76127854964
"21298516",1024,6,21,7,1614.04358115261
"21298517",1024,6,22,7,1614.35630925203
"21298518",1024,6,23,7,1614.70456470107
"21298519",1024,6,24,7,1615.09237286663
"21298520",1024,6,25,7,1615.52243370291
"21298521",1024,6,26,7,1615.99594122754
"21298522",1024,6,27,7,1616.51248039437
"21298523",1024,6,28,7,1617.07000454881
"21298524",1024,6,29,7,1617.66489076255
"21298525",1024,6,30,7,1618.29206506806
"21298526",1024,6,31,7,1618.94518554234
"21298527",1024,6,32,7,1619.61686868266
"21298528",1024,6,33,7,1620.2989436478
"21298529",1024,6,34,7,1620.9827195054
"21298530",1024,6,35,7,1621.65925224628
"21298531",1024,6,36,7,1622.31960054346
"21298532",1024,6,37,7,1622.95506162464
"21298533",1024,6,38,7,1623.55738087799
"21298534",1024,6,39,7,1624.11893074417
"21298535",1024,6,40,7,1624.63285601581
"21298536",1024,6,41,7,1625.09318392491
"21298537",1024,6,42,7,1625.49489845902
"21298538",1024,6,43,7,1625.83397934029
"21298539",1024,6,44,7,1626.10740713748
"21298540",1024,6,45,7,1626.31313712396
"21298541",1024,6,46,7,1626.45004574572
"21298542",1024,6,47,7,1626.51785485242
"21298543",1024,6,48,7,1626.51704003102
"21298544",1024,6,49,7,1626.44873028013
"21298545",1024,6,50,7,1626.31460666398
"21298546",1024,6,51,7,1626.11680731205
"21298547",1024,6,1,8,1604.65865978972
"21298548",1024,6,2,8,1604.90076722267
"21298549",1024,6,3,8,1605.16843583986
"21298550",1024,6,4,8,1605.45737428486
"21298551",1024,6,5,8,1605.76280023669
"21298552",1024,6,6,8,1606.07964369403
"21298553",1024,6,7,8,1606.40278351225
"21298554",1024,6,8,8,1606.72730789277
"21298555",1024,6,9,8,1607.04878639871
"21298556",1024,6,10,8,1607.36353814952
"21298557",1024,6,11,8,1607.66887872355
"21298558",1024,6,12,8,1607.96332753369
"21298559",1024,6,13,8,1608.24675841981
"21298560",1024,6,14,8,1608.52047901004
"21298561",1024,6,15,8,1608.78722880588
"21298562",1024,6,16,8,1609.05109144151
"21298563",1024,6,17,8,1609.31732253717
"21298564",1024,6,18,8,1609.59210041493
"21298565",1024,6,19,8,1609.88221222191
"21298566",1024,6,20,8,1610.194692423
"21298567",1024,6,21,8,1610.53643401039
"21298568",1024,6,22,8,1610.91379498654
"21298569",1024,6,23,8,1611.33222352935
"21298570",1024,6,24,8,1611.79592452697
"21298571",1024,6,25,8,1612.30758769839
"21298572",1024,6,26,8,1612.86819328065
"21298573",1024,6,27,8,1613.476905519
"21298574",1024,6,28,8,1614.1310575036
"21298575",1024,6,29,8,1614.82622404819
"21298576",1024,6,30,8,1615.55637316838
"21298577",1024,6,31,8,1616.31408202288
"21298578",1024,6,32,8,1617.09080036975
"21298579",1024,6,33,8,1617.87714372987
"21298580",1024,6,34,8,1618.66319927178
"21298581",1024,6,35,8,1619.43882944648
"21298582",1024,6,36,8,1620.19396104416
"21298583",1024,6,37,8,1620.91885011606
"21298584",1024,6,38,8,1621.6043157492
"21298585",1024,6,39,8,1622.24193782115
"21298586",1024,6,40,8,1622.82421557629
"21298587",1024,6,41,8,1623.34468524761
"21298588",1024,6,42,8,1623.79799614667
"21298589",1024,6,43,8,1624.17994581341
"21298590",1024,6,44,8,1624.48747607016
"21298591",1024,6,45,8,1624.71863321413
"21298592",1024,6,46,8,1624.87249707904
"21298593",1024,6,47,8,1624.94908519925
"21298594",1024,6,48,8,1624.9492396432
"21298595",1024,6,49,8,1624.87450503895
"21298596",1024,6,50,8,1624.72700667083
"21298597",1024,6,51,8,1624.50933710927
"21298598",1024,6,1,9,1599.78314415617
"21298599",1024,6,2,9,1600.05159285934
"21298600",1024,6,3,9,1600.35010632338
"21298601",1024,6,4,9,1600.67366246615
"21298602",1024,6,5,9,1601.01676393319
"21298603",1024,6,6,9,1601.37366445791
"21298604",1024,6,7,9,1601.73862826973
"21298605",1024,6,8,9,1602.1062127536
"21298606",1024,6,9,9,1602.47156112273
"21298607",1024,6,10,9,1602.83068867227
"21298608",1024,6,11,9,1603.18074390197
"21298609",1024,6,12,9,1603.5202250371
"21298610",1024,6,13,9,1603.84913362865
"21298611",1024,6,14,9,1604.16905002803
"21298612",1024,6,15,9,1604.48312031363
"21298613",1024,6,16,9,1604.79595013342
"21298614",1024,6,17,9,1605.11340725906
"21298615",1024,6,18,9,1605.44234082638
"21298616",1024,6,19,9,1605.79023083899
"21298617",1024,6,20,9,1606.16478628743
"21298618",1024,6,21,9,1606.57351403032
"21298619",1024,6,22,9,1607.02328322182
"21298620",1024,6,23,9,1607.51991128913
"21298621",1024,6,24,9,1608.06779692419
"21298622",1024,6,25,9,1608.66962295809
"21298623",1024,6,26,9,1609.32614725128
"21298624",1024,6,27,9,1610.036093129
"21298625",1024,6,28,9,1610.79614310402
"21298626",1024,6,29,9,1611.60103164514
"21298627",1024,6,30,9,1612.44372564815
"21298628",1024,6,31,9,1613.31567594486
"21298629",1024,6,32,9,1614.20712015636
"21298630",1024,6,33,9,1615.10741649139
"21298631",1024,6,34,9,1616.00538933049
"21298632",1024,6,35,9,1616.88966998126
"21298633",1024,6,36,9,1617.74901914586
