"","C11","C12","C22","C16","C26","C66","norm_density","Label"
"14707",0.04857414,0.04830802,0.04857414,0,0,0.00949758,0.466666666666667,"C"
"14708",0.03547945,0.06318202,0.03547945,0,0,0.00893475,0.4,"C"
"14709",0.06168824,0.03852364,0.06168824,0,0,0.0092303,0.466666666666667,"C"
"14710",0.04916694,0.04751327,0.04916694,0,0,0.00584175,0.4,"C"
"14711",0.02421644,0.03797743,0.02421644,0,0,0.00488427,0.4,"C"
"14712",0.02128846,0.03715137,0.02128846,0,0,0.00439287,0.333333333333333,"D"
"14713",0.02323493,0.03835899,0.02323493,0,0,0.00256607,0.466666666666667,"C"
"14714",0.02307123,0.03807354,0.02307123,0,0,0.00256082,0.4,"C"
"14715",0.02068202,0.03607039,0.02068202,0,0,0.00252719,0.4,"C"
"14716",0.01827187,0.03229946,0.01827187,0,0,0.00239949,0.333333333333333,"D"
"14717",0.02101411,0.03627583,0.02101411,0,0,0.00252239,0.4,"C"
"14718",0.02081215,0.03596511,0.02081215,0,0,0.00251214,0.333333333333333,"D"
"14719",0.01811325,0.03242693,0.01811325,0,0,0.00230711,0.333333333333333,"D"
"14720",0.01706633,0.03068845,0.01706633,0,0,0.00230593,0.266666666666667,"D"
"14721",0.26168673,0.19092271,0.26168673,0,0,0.19700661,0.6,"B"
"14722",0.211976,0.20541273,0.211976,0,0,0.19398684,0.6,"B"
"14723",0.15422604,0.20022624,0.15422604,0,0,0.18674105,0.6,"B"
"14724",0.13007696,0.21126987,0.13007696,0,0,0.17778129,0.533333333333333,"C"
"14725",0.23499795,0.17118024,0.23499795,0,0,0.16687687,0.6,"B"
"14726",0.15523733,0.18781566,0.15523733,0,0,0.16331656,0.533333333333333,"C"
"14727",0.09698316,0.1477279,0.09698316,0,0,0.11630858,0.533333333333333,"C"
"14728",0.09411037,0.14629697,0.09411037,0,0,0.11610589,0.466666666666667,"C"
"14729",0.13335059,0.13256022,0.13335059,0,0,0.17384545,0.6,"B"
"14730",0.12745758,0.12649669,0.12745758,0,0,0.15550286,0.533333333333333,"C"
"14731",0.09567195,0.13406746,0.09567195,0,0,0.15911475,0.533333333333333,"C"
"14732",0.0607656,0.1170622,0.0607656,0,0,0.12845573,0.466666666666667,"C"
"14733",0.11047355,0.13367774,0.11047355,0,0,0.14969773,0.533333333333333,"C"
"14734",0.09931832,0.13193988,0.09931832,0,0,0.14033074,0.466666666666667,"C"
"14735",0.0591756,0.11397778,0.0591756,0,0,0.0973166,0.466666666666667,"C"
"14736",0.0569391,0.11115077,0.0569391,0,0,0.09700178,0.4,"C"
"14737",0.21892883,0.14206955,0.21892883,0,0,0.13219834,0.6,"B"
"14738",0.15459589,0.16340022,0.15459589,0,0,0.12970276,0.533333333333333,"C"
"14739",0.09456818,0.1203157,0.09456818,0,0,0.11463206,0.533333333333333,"C"
"14740",0.06036151,0.11765212,0.06036151,0,0,0.0996928,0.466666666666667,"C"
"14741",0.17796926,0.07445518,0.17796926,0,0,0.02489266,0.533333333333333,"C"
"14742",0.08973923,0.09762221,0.08973923,0,0,0.01293223,0.466666666666667,"C"
"14743",0.02421295,0.03933431,0.02421295,0,0,0.00249865,0.466666666666667,"C"
"14744",0.02061333,0.03806204,0.02061333,0,0,0.00240188,0.4,"C"
"14745",0.04954422,0.08766401,0.04954422,0,0,0.09852644,0.533333333333333,"C"
"14746",0.0479704,0.08489996,0.0479704,0,0,0.06485456,0.466666666666667,"C"
"14747",0.039649,0.07441049,0.039649,0,0,0.07951223,0.466666666666667,"C"
"14748",0.01984079,0.0370167,0.01984079,0,0,0.00472788,0.4,"C"
"14749",0.02426928,0.0383786,0.02426928,0,0,0.0066997,0.466666666666667,"C"
"14750",0.02377463,0.03806789,0.02377463,0,0,0.00566514,0.4,"C"
"14751",0.0190992,0.03448872,0.0190992,0,0,0.0023802,0.4,"C"
"14752",0.01750149,0.03251298,0.01750149,0,0,0.00205727,0.333333333333333,"D"
"14753",0.22187637,0.1131785,0.22187637,0,0,0.06613319,0.6,"B"
"14754",0.17703074,0.1383058,0.17703074,0,0,0.05705727,0.533333333333333,"C"
"14755",0.12292462,0.13903731,0.12292462,0,0,0.05797193,0.533333333333333,"C"
"14756",0.10188031,0.15724234,0.10188031,0,0,0.04019144,0.466666666666667,"C"
"14757",0.19508433,0.09464914,0.19508433,0,0,0.05708271,0.533333333333333,"C"
"14758",0.11901359,0.12380079,0.11901359,0,0,0.04909748,0.466666666666667,"C"
"14759",0.06306628,0.08626061,0.06306628,0,0,0.03184058,0.466666666666667,"C"
"14760",0.06048191,0.08557799,0.06048191,0,0,0.02958806,0.4,"C"
"14761",0.09675486,0.059443,0.09675486,0,0,0.04735393,0.533333333333333,"C"
"14762",0.09397139,0.05985365,0.09397139,0,0,0.04221187,0.466666666666667,"C"
"14763",0.0718235,0.08661696,0.0718235,0,0,0.04483973,0.466666666666667,"C"
"14764",0.04738942,0.0905397,0.04738942,0,0,0.02410716,0.4,"C"
"14765",0.07669585,0.06580456,0.07669585,0,0,0.04014777,0.466666666666667,"C"
"14766",0.06862917,0.07183896,0.06862917,0,0,0.02142396,0.4,"C"
"14767",0.04451338,0.08480048,0.04451338,0,0,0.02191604,0.4,"C"
"14768",0.04300502,0.08348804,0.04300502,0,0,0.0210103,0.333333333333333,"D"
"14769",0.19189319,0.08750184,0.19189319,0,0,0.03137304,0.533333333333333,"C"
"14770",0.13282266,0.11966993,0.13282266,0,0,0.02028049,0.466666666666667,"C"
"14771",0.07555009,0.08200797,0.07555009,0,0,0.01971531,0.466666666666667,"C"
"14772",0.05192899,0.10105208,0.05192899,0,0,0.00742361,0.4,"C"
"14773",0.17518674,0.06906082,0.17518674,0,0,0.01803606,0.466666666666667,"C"
"14774",0.08721013,0.0928187,0.08721013,0,0,0.00370047,0.4,"C"
"14775",0.02107717,0.03346733,0.02107717,0,0,0.00183473,0.4,"C"
"14776",0.01813823,0.03343052,0.01813823,0,0,0.00182706,0.333333333333333,"D"
"14777",0.02250675,0.03441562,0.02250675,0,0,0.00234004,0.466666666666667,"C"
"14778",0.02227549,0.03423591,0.02227549,0,0,0.00232607,0.4,"C"
"14779",0.01863923,0.03262699,0.01863923,0,0,0.00230618,0.4,"C"
"14780",0.01688696,0.03113623,0.01688696,0,0,0.00180829,0.333333333333333,"D"
"14781",0.0209782,0.03278062,0.0209782,0,0,0.00220066,0.4,"C"
"14782",0.02063216,0.03257534,0.02063216,0,0,0.00216541,0.333333333333333,"D"
"14783",0.0170562,0.03064315,0.0170562,0,0,0.00152375,0.333333333333333,"D"
"14784",0.01588398,0.02937765,0.01588398,0,0,0.00145508,0.266666666666667,"D"
"14785",0.0645245,0.11010252,0.0645245,0,0,0.13289068,0.533333333333333,"C"
"14786",0.0632641,0.10776461,0.0632641,0,0,0.11370155,0.533333333333333,"C"
"14787",0.06069186,0.10374352,0.06069186,0,0,0.10525617,0.533333333333333,"C"
"14788",0.05786412,0.10064549,0.05786412,0,0,0.05969544,0.466666666666667,"C"
"14789",0.06222455,0.10561238,0.06222455,0,0,0.12002162,0.533333333333333,"C"
"14790",0.06068535,0.10336785,0.06068535,0,0,0.10494543,0.466666666666667,"C"
"14791",0.05663289,0.09819697,0.05663289,0,0,0.02870132,0.466666666666667,"C"
"14792",0.05620231,0.09785023,0.05620231,0,0,0.02749254,0.4,"C"
"14793",0.05817409,0.10373866,0.05817409,0,0,0.1275881,0.533333333333333,"C"
"14794",0.05572019,0.0992686,0.05572019,0,0,0.0804611,0.466666666666667,"C"
"14795",0.04346818,0.08436147,0.04346818,0,0,0.09518158,0.466666666666667,"C"
"14796",0.02030507,0.0381721,0.02030507,0,0,0.00364748,0.4,"C"
"14797",0.05214744,0.09331233,0.05214744,0,0,0.11242889,0.466666666666667,"C"
"14798",0.04923686,0.08755594,0.04923686,0,0,0.06057605,0.4,"C"
"14799",0.02026235,0.03829839,0.02026235,0,0,0.00665493,0.4,"C"
"14800",0.01859124,0.03505528,0.01859124,0,0,0.00353561,0.333333333333333,"D"
"14801",0.04872542,0.08883572,0.04872542,0,0,0.09956591,0.533333333333333,"C"
"14802",0.04745295,0.08645865,0.04745295,0,0,0.06958264,0.466666666666667,"C"
"14803",0.04338374,0.07875706,0.04338374,0,0,0.08046667,0.466666666666667,"C"
"14804",0.03418701,0.06538951,0.03418701,0,0,0.0065083,0.4,"C"
"14805",0.02295723,0.03705256,0.02295723,0,0,0.01406085,0.466666666666667,"C"
"14806",0.02259093,0.03683092,0.02259093,0,0,0.01256682,0.4,"C"
"14807",0.01929868,0.0335625,0.01929868,0,0,0.00236328,0.4,"C"
"14808",0.0176311,0.03254819,0.0176311,0,0,0.00206593,0.333333333333333,"D"
"14809",0.04450778,0.0861854,0.04450778,0,0,0.0982437,0.466666666666667,"C"
"14810",0.04320389,0.08355122,0.04320389,0,0,0.06413733,0.4,"C"
"14811",0.03676758,0.07195553,0.03676758,0,0,0.07904121,0.4,"C"
"14812",0.01706443,0.03238472,0.01706443,0,0,0.00289209,0.333333333333333,"D"
"14813",0.01868526,0.03464751,0.01868526,0,0,0.00640069,0.4,"C"
"14814",0.01850965,0.03432303,0.01850965,0,0,0.00561425,0.333333333333333,"D"
"14815",0.01621261,0.03052734,0.01621261,0,0,0.00226317,0.333333333333333,"D"
"14816",0.0152546,0.0288333,0.0152546,0,0,0.00178069,0.266666666666667,"D"
"14817",0.0255656,0.04000964,0.0255656,0,0,0.0065696,0.533333333333333,"C"
"14818",0.02538063,0.03978483,0.02538063,0,0,0.00654814,0.466666666666667,"C"
"14819",0.02495348,0.0394737,0.02495348,0,0,0.00650453,0.466666666666667,"C"
"14820",0.02436915,0.03976698,0.02436915,0,0,0.00627994,0.4,"C"
"14821",0.02537752,0.03971788,0.02537752,0,0,0.00654945,0.466666666666667,"C"
"14822",0.02492564,0.03935536,0.02492564,0,0,0.00652249,0.4,"C"
"14823",0.02349669,0.03821338,0.02349669,0,0,0.00405795,0.4,"C"
"14824",0.02330878,0.03818683,0.02330878,0,0,0.00324588,0.333333333333333,"D"
"14825",0.02214047,0.03579655,0.02214047,0,0,0.0064617,0.466666666666667,"C"
"14826",0.02197254,0.03549542,0.02197254,0,0,0.00630357,0.4,"C"
"14827",0.01922338,0.03521393,0.01922338,0,0,0.00634181,0.4,"C"
"14828",0.01677341,0.03126518,0.01677341,0,0,0.00253342,0.333333333333333,"D"
"14829",0.02178526,0.03578327,0.02178526,0,0,0.00640807,0.4,"C"
"14830",0.02145472,0.0351239,0.02145472,0,0,0.00411184,0.333333333333333,"D"
"14831",0.01679973,0.0313654,0.01679973,0,0,0.00355369,0.333333333333333,"D"
"14832",0.01587679,0.02974811,0.01587679,0,0,0.00249269,0.266666666666667,"D"
"14833",0.02191447,0.03544591,0.02191447,0,0,0.00410008,0.466666666666667,"C"
"14834",0.02172756,0.03526144,0.02172756,0,0,0.00409424,0.4,"C"
"14835",0.02124171,0.03472209,0.02124171,0,0,0.00407043,0.4,"C"
"14836",0.01951805,0.0362209,0.01951805,0,0,0.0033464,0.333333333333333,"D"
"14837",0.02071024,0.0331613,0.02071024,0,0,0.00395716,0.4,"C"
"14838",0.02036043,0.03294152,0.02036043,0,0,0.00353311,0.333333333333333,"D"
"14839",0.01729582,0.03003855,0.01729582,0,0,0.00163641,0.333333333333333,"D"
"14840",0.01588237,0.02942401,0.01588237,0,0,0.0015581,0.266666666666667,"D"
"14841",0.01795338,0.03264358,0.01795338,0,0,0.00229656,0.4,"C"
"14842",0.01784435,0.03243471,0.01784435,0,0,0.00227967,0.333333333333333,"D"
"14843",0.01606242,0.02997385,0.01606242,0,0,0.00224584,0.333333333333333,"D"
"14844",0.01494078,0.02810204,0.01494078,0,0,0.00145711,0.266666666666667,"D"
"14845",0.0168516,0.03099683,0.0168516,0,0,0.00216911,0.333333333333333,"D"
"14846",0.01670944,0.03073519,0.01670944,0,0,0.00209515,0.266666666666667,"D"
"14847",0.01495785,0.02801931,0.01495785,0,0,0.00141452,0.266666666666667,"D"
"14848",0.01418884,0.02670958,0.01418884,0,0,0.00125898,0.2,"D"
"14849",0.2779761,0.16604816,0.2779761,0,0,0.17604312,0.666666666666667,"B"
"14850",0.23718278,0.18550182,0.23718278,0,0,0.17363339,0.666666666666667,"B"
"14851",0.18404019,0.19789728,0.18404019,0,0,0.17349129,0.666666666666667,"B"
"14852",0.16474841,0.21352987,0.16474841,0,0,0.17050465,0.6,"B"
"14853",0.24816836,0.1548129,0.24816836,0,0,0.17138303,0.666666666666667,"B"
"14854",0.18148307,0.17945369,0.18148307,0,0,0.16936029,0.6,"B"
"14855",0.13267087,0.15582056,0.13267087,0,0,0.16881684,0.6,"B"
"14856",0.13052956,0.15502271,0.13052956,0,0,0.16874937,0.533333333333333,"C"
"14857",0.16916393,0.12295923,0.16916393,0,0,0.16801519,0.666666666666667,"B"
"14858",0.16319689,0.12465807,0.16319689,0,0,0.16588592,0.6,"B"
"14859",0.12812506,0.16986395,0.12812506,0,0,0.16696268,0.6,"B"
"14860",0.10506026,0.186688,0.10506026,0,0,0.16170824,0.533333333333333,"C"
"14861",0.13572895,0.14683348,0.13572895,0,0,0.16414592,0.6,"B"
"14862",0.1256613,0.15463498,0.1256613,0,0,0.16084545,0.533333333333333,"C"
"14863",0.09917194,0.17579388,0.09917194,0,0,0.16016552,0.533333333333333,"C"
"14864",0.09820194,0.17490464,0.09820194,0,0,0.15992197,0.466666666666667,"C"
"14865",0.23025932,0.13267303,0.23025932,0,0,0.14185853,0.666666666666667,"B"
"14866",0.1767853,0.15848349,0.1767853,0,0,0.14075517,0.6,"B"
"14867",0.11710292,0.13553872,0.11710292,0,0,0.13718338,0.6,"B"
"14868",0.09941161,0.15134492,0.09941161,0,0,0.13712617,0.533333333333333,"C"
"14869",0.20986585,0.12451792,0.20986585,0,0,0.12861102,0.6,"B"
"14870",0.12479619,0.1520848,0.12479619,0,0,0.12349267,0.533333333333333,"C"
"14871",0.06363562,0.10026049,0.06363562,0,0,0.1099677,0.533333333333333,"C"
"14872",0.06093229,0.10065368,0.06093229,0,0,0.10995599,0.466666666666667,"C"
"14873",0.07221894,0.07943342,0.07221894,0,0,0.12634212,0.6,"B"
"14874",0.07195681,0.07896332,0.07195681,0,0,0.12433951,0.533333333333333,"C"
"14875",0.05912345,0.09715379,0.05912345,0,0,0.12530903,0.533333333333333,"C"
"14876",0.05707576,0.09678591,0.05707576,0,0,0.10908881,0.466666666666667,"C"
"14877",0.06083569,0.09645338,0.06083569,0,0,0.11153365,0.533333333333333,"C"
"14878",0.06041439,0.09655484,0.06041439,0,0,0.11007199,0.466666666666667,"C"
"14879",0.0569923,0.09659976,0.0569923,0,0,0.1070966,0.466666666666667,"C"
"14880",0.05621613,0.09601038,0.05621613,0,0,0.10671181,0.4,"C"
"14881",0.26724744,0.14849667,0.26724744,0,0,0.15078631,0.666666666666667,"B"
"14882",0.22250329,0.16709255,0.22250329,0,0,0.14459479,0.6,"B"
"14883",0.16775381,0.17472625,0.16775381,0,0,0.14699843,0.6,"B"
"14884",0.1428794,0.18651649,0.1428794,0,0,0.14012474,0.533333333333333,"C"
"14885",0.22965282,0.13180844,0.22965282,0,0,0.14034835,0.6,"B"
"14886",0.15398524,0.1586011,0.15398524,0,0,0.13668843,0.533333333333333,"C"
"14887",0.10224348,0.12647776,0.10224348,0,0,0.1363493,0.533333333333333,"C"
"14888",0.09957646,0.1252074,0.09957646,0,0,0.1361717,0.466666666666667,"C"
"14889",0.15726047,0.09985137,0.15726047,0,0,0.13933107,0.6,"B"
"14890",0.15040625,0.09958149,0.15040625,0,0,0.13751872,0.533333333333333,"C"
"14891",0.11238149,0.13809066,0.11238149,0,0,0.13847653,0.533333333333333,"C"
"14892",0.08307612,0.14386405,0.08307612,0,0,0.13454262,0.466666666666667,"C"
"14893",0.11761525,0.11198369,0.11761525,0,0,0.13278135,0.533333333333333,"C"
"14894",0.10554921,0.12049905,0.10554921,0,0,0.13139924,0.466666666666667,"C"
"14895",0.07711567,0.13321944,0.07711567,0,0,0.13102296,0.466666666666667,"C"
"14896",0.07584777,0.13190222,0.07584777,0,0,0.13086191,0.4,"C"
"14897",0.21186512,0.11310714,0.21186512,0,0,0.0957674,0.6,"B"
"14898",0.1523354,0.14407068,0.1523354,0,0,0.08985965,0.533333333333333,"C"
"14899",0.09457558,0.10502942,0.09457558,0,0,0.08880687,0.533333333333333,"C"
"14900",0.07194479,0.12459733,0.07194479,0,0,0.0861174,0.466666666666667,"C"
"14901",0.19459147,0.09496885,0.19459147,0,0,0.08214671,0.533333333333333,"C"
"14902",0.10592399,0.1165556,0.10592399,0,0,0.07379608,0.466666666666667,"C"
"14903",0.0401608,0.0563112,0.0401608,0,0,0.02478749,0.466666666666667,"C"
"14904",0.03746331,0.05642886,0.03746331,0,0,0.02473686,0.4,"C"
"14905",0.04136497,0.05224193,0.04136497,0,0,0.03198631,0.533333333333333,"C"
"14906",0.04106722,0.05218898,0.04106722,0,0,0.0310008,0.466666666666667,"C"
"14907",0.03616633,0.05385382,0.03616633,0,0,0.02978783,0.466666666666667,"C"
"14908",0.03469091,0.05323296,0.03469091,0,0,0.01415197,0.4,"C"
"14909",0.03832541,0.05378577,0.03832541,0,0,0.02945039,0.466666666666667,"C"
"14910",0.03798681,0.053689,0.03798681,0,0,0.02380036,0.4,"C"
"14911",0.03470392,0.05297377,0.03470392,0,0,0.0141895,0.4,"C"
"14912",0.03384091,0.05226954,0.03384091,0,0,0.01250815,0.333333333333333,"D"
"14913",0.11543305,0.0676421,0.11543305,0,0,0.12622473,0.6,"B"
"14914",0.11209759,0.0690787,0.11209759,0,0,0.12615084,0.6,"B"
"14915",0.10239267,0.0801922,0.10239267,0,0,0.12613435,0.6,"B"
"14916",0.09403801,0.09045418,0.09403801,0,0,0.12611733,0.533333333333333,"C"
"14917",0.10956014,0.07164096,0.10956014,0,0,0.12546275,0.6,"B"
"14918",0.10057269,0.07877789,0.10057269,0,0,0.12536062,0.533333333333333,"C"
"14919",0.08773597,0.08325064,0.08773597,0,0,0.12490162,0.533333333333333,"C"
"14920",0.08676316,0.08354982,0.08676316,0,0,0.12490082,0.466666666666667,"C"
"14921",0.10228743,0.07942302,0.10228743,0,0,0.1256342,0.6,"B"
"14922",0.10042283,0.07726995,0.10042283,0,0,0.1255577,0.533333333333333,"C"
"14923",0.07822617,0.10047058,0.07822617,0,0,0.12553119,0.533333333333333,"C"
"14924",0.05478935,0.10373959,0.05478935,0,0,0.1224623,0.466666666666667,"C"
"14925",0.08712478,0.09452591,0.08712478,0,0,0.1251628,0.533333333333333,"C"
"14926",0.08238795,0.09535724,0.08238795,0,0,0.1251293,0.466666666666667,"C"
"14927",0.05398868,0.10467699,0.05398868,0,0,0.12265333,0.466666666666667,"C"
"14928",0.0527181,0.10251915,0.0527181,0,0,0.12171915,0.4,"C"
"14929",0.08890681,0.07428568,0.08890681,0,0,0.11088254,0.6,"B"
"14930",0.08463058,0.07680461,0.08463058,0,0,0.11064021,0.533333333333333,"C"
"14931",0.07425446,0.08239214,0.07425446,0,0,0.10910259,0.533333333333333,"C"
"14932",0.06612219,0.09211412,0.06612219,0,0,0.10897981,0.466666666666667,"C"
"14933",0.08378126,0.08123281,0.08378126,0,0,0.10407506,0.533333333333333,"C"
"14934",0.07236344,0.08986758,0.07236344,0,0,0.09518361,0.466666666666667,"C"
"14935",0.05056191,0.08199753,0.05056191,0,0,0.09253636,0.466666666666667,"C"
"14936",0.0484229,0.08234517,0.0484229,0,0,0.092518,0.4,"C"
"14937",0.0569793,0.07626621,0.0569793,0,0,0.09781034,0.533333333333333,"C"
"14938",0.05670138,0.07598537,0.05670138,0,0,0.09758066,0.466666666666667,"C"
"14939",0.04736802,0.08955236,0.04736802,0,0,0.09757405,0.466666666666667,"C"
"14940",0.04451429,0.08590475,0.04451429,0,0,0.09238576,0.4,"C"
"14941",0.04686033,0.08751717,0.04686033,0,0,0.0932779,0.466666666666667,"C"
"14942",0.0466373,0.08739457,0.0466373,0,0,0.09298001,0.4,"C"
"14943",0.04432002,0.0861806,0.04432002,0,0,0.09116034,0.4,"C"
"14944",0.04361734,0.08525318,0.04361734,0,0,0.09074101,0.333333333333333,"D"
"14945",0.11016301,0.06125555,0.11016301,0,0,0.11173025,0.6,"B"
"14946",0.10603594,0.0629687,0.10603594,0,0,0.11049564,0.533333333333333,"C"
"14947",0.09545677,0.07306162,0.09545677,0,0,0.11086384,0.533333333333333,"C"
"14948",0.08441848,0.08362513,0.08441848,0,0,0.10952265,0.466666666666667,"C"
"14949",0.10043457,0.06486852,0.10043457,0,0,0.10795756,0.533333333333333,"C"
"14950",0.08863977,0.07485599,0.08863977,0,0,0.10708009,0.466666666666667,"C"
"14951",0.07329504,0.0778917,0.07329504,0,0,0.10698423,0.466666666666667,"C"
"14952",0.0719455,0.07814024,0.0719455,0,0,0.10693777,0.4,"C"
"14953",0.09838831,0.07210702,0.09838831,0,0,0.10798164,0.533333333333333,"C"
"14954",0.09644113,0.06991477,0.09644113,0,0,0.10796025,0.466666666666667,"C"
"14955",0.07394653,0.09265018,0.07394653,0,0,0.10752895,0.466666666666667,"C"
"14956",0.049039,0.09207354,0.049039,0,0,0.10504394,0.4,"C"
"14957",0.08084023,0.08355184,0.08084023,0,0,0.10591049,0.466666666666667,"C"
"14958",0.07556112,0.08529333,0.07556112,0,0,0.10576409,0.4,"C"
"14959",0.04772309,0.09196609,0.04772309,0,0,0.10369416,0.4,"C"
"14960",0.04645178,0.08981406,0.04645178,0,0,0.10292515,0.333333333333333,"D"
"14961",0.07419462,0.05985157,0.07419462,0,0,0.07070193,0.533333333333333,"C"
"14962",0.06813032,0.06466623,0.06813032,0,0,0.06311061,0.466666666666667,"C"
"14963",0.05858375,0.06480703,0.05858375,0,0,0.06311385,0.466666666666667,"C"
"14964",0.04684458,0.07928532,0.04684458,0,0,0.03339927,0.4,"C"
"14965",0.07259311,0.05906914,0.07259311,0,0,0.05705787,0.466666666666667,"C"
"14966",0.06009676,0.06604433,0.06009676,0,0,0.012118,0.4,"C"
"14967",0.03400094,0.05051311,0.03400094,0,0,0.01022581,0.4,"C"
"14968",0.03174702,0.0504687,0.03174702,0,0,0.00915029,0.333333333333333,"D"
"14969",0.02998344,0.0486699,0.02998344,0,0,0.00827653,0.466666666666667,"C"
"14970",0.02986572,0.04862115,0.02986572,0,0,0.0082404,0.4,"C"
"14971",0.02748639,0.05008896,0.02748639,0,0,0.00823326,0.4,"C"
"14972",0.02640246,0.04945177,0.02640246,0,0,0.00689449,0.333333333333333,"D"
"14973",0.02807929,0.04996587,0.02807929,0,0,0.00765847,0.4,"C"
"14974",0.02793811,0.04990316,0.02793811,0,0,0.00762047,0.333333333333333,"D"
"14975",0.02625615,0.04952969,0.02625615,0,0,0.00606037,0.333333333333333,"D"
"14976",0.02574833,0.04903006,0.02574833,0,0,0.00593002,0.266666666666667,"D"
"14977",0.22892534,0.1182997,0.22892534,0,0,0.06925664,0.6,"B"
"14978",0.18478117,0.14143506,0.18478117,0,0,0.06356093,0.6,"B"
"14979",0.12996019,0.14269697,0.12996019,0,0,0.06099591,0.6,"B"
"14980",0.11031052,0.16120105,0.11031052,0,0,0.04949423,0.533333333333333,"C"
"14981",0.20389286,0.10124773,0.20389286,0,0,0.06204482,0.6,"B"
"14982",0.13067761,0.12718396,0.13067761,0,0,0.05597436,0.533333333333333,"C"
"14983",0.07560167,0.09368135,0.07560167,0,0,0.04854041,0.533333333333333,"C"
"14984",0.07312718,0.09293407,0.07312718,0,0,0.04804032,0.466666666666667,"C"
"14985",0.10199096,0.06687956,0.10199096,0,0,0.04819126,0.6,"B"
"14986",0.09929628,0.06658194,0.09929628,0,0,0.0428032,0.533333333333333,"C"
"14987",0.07654707,0.09366794,0.07654707,0,0,0.04527686,0.533333333333333,"C"
"14988",0.0549612,0.10121822,0.0549612,0,0,0.02230145,0.466666666666667,"C"
"14989",0.08291951,0.07585869,0.08291951,0,0,0.04208009,0.533333333333333,"C"
"14990",0.07558104,0.07998959,0.07558104,0,0,0.02997835,0.466666666666667,"C"
"14991",0.05048449,0.09247533,0.05048449,0,0,0.02299171,0.466666666666667,"C"
"14992",0.04907609,0.09110594,0.04907609,0,0,0.02130008,0.4,"C"
"14993",0.19696597,0.09502861,0.19696597,0,0,0.03621192,0.6,"B"
"14994",0.13736575,0.12514221,0.13736575,0,0,0.02713823,0.533333333333333,"C"
"14995",0.07932423,0.08797983,0.07932423,0,0,0.02455242,0.533333333333333,"C"
"14996",0.05474051,0.10378058,0.05474051,0,0,0.01554804,0.466666666666667,"C"
"14997",0.17778659,0.07335415,0.17778659,0,0,0.01870095,0.533333333333333,"C"
"14998",0.08954973,0.09647592,0.08954973,0,0,0.00460617,0.466666666666667,"C"
"14999",0.02355678,0.0371718,0.02355678,0,0,0.00229769,0.466666666666667,"C"
"15000",0.02030729,0.03667103,0.02030729,0,0,0.00227095,0.4,"C"
"15001",0.02753057,0.03964177,0.02753057,0,0,0.00754187,0.533333333333333,"C"
"15002",0.02720045,0.03931477,0.02720045,0,0,0.00740793,0.466666666666667,"C"
"15003",0.02243959,0.04022713,0.02243959,0,0,0.00721442,0.466666666666667,"C"
"15004",0.01879435,0.03458855,0.01879435,0,0,0.00401861,0.4,"C"
"15005",0.02327587,0.0368442,0.02327587,0,0,0.00360363,0.466666666666667,"C"
"15006",0.0228565,0.03661844,0.0228565,0,0,0.00353981,0.4,"C"
"15007",0.01880106,0.0341593,0.01880106,0,0,0.00217829,0.4,"C"
"15008",0.01752973,0.03246412,0.01752973,0,0,0.00199529,0.333333333333333,"D"
"15009",0.22732898,0.11637625,0.22732898,0,0,0.067326,0.6,"B"
"15010",0.18246879,0.139356,0.18246879,0,0,0.05912117,0.533333333333333,"C"
"15011",0.12779339,0.1399851,0.12779339,0,0,0.05924757,0.533333333333333,"C"
"15012",0.10644484,0.15669269,0.10644484,0,0,0.04322574,0.466666666666667,"C"
"15013",0.19974022,0.09702889,0.19974022,0,0,0.0588662,0.533333333333333,"C"
"15014",0.12351602,0.12354597,0.12351602,0,0,0.05153171,0.466666666666667,"C"
"15015",0.06725877,0.08537131,0.06725877,0,0,0.03799714,0.466666666666667,"C"
"15016",0.06463845,0.08453082,0.06463845,0,0,0.03637487,0.4,"C"
"15017",0.10061894,0.064424,0.10061894,0,0,0.04772293,0.533333333333333,"C"
"15018",0.09783446,0.06400329,0.09783446,0,0,0.04234467,0.466666666666667,"C"
"15019",0.07461811,0.09038379,0.07461811,0,0,0.04492674,0.466666666666667,"C"
"15020",0.04972962,0.09121271,0.04972962,0,0,0.02206529,0.4,"C"
"15021",0.07984819,0.07030526,0.07984819,0,0,0.03900666,0.466666666666667,"C"
"15022",0.07193503,0.0749627,0.07193503,0,0,0.01461125,0.4,"C"
"15023",0.04680973,0.08558633,0.04680973,0,0,0.01536197,0.4,"C"
"15024",0.04522976,0.08390742,0.04522976,0,0,0.0140977,0.333333333333333,"D"
"15025",0.19314846,0.08953051,0.19314846,0,0,0.03195232,0.533333333333333,"C"
"15026",0.13399868,0.12147352,0.13399868,0,0,0.02099189,0.466666666666667,"C"
"15027",0.07653153,0.08368135,0.07653153,0,0,0.02029246,0.466666666666667,"C"
"15028",0.05289815,0.10258316,0.05289815,0,0,0.00808599,0.4,"C"
"15029",0.17633782,0.07105826,0.17633782,0,0,0.01853327,0.466666666666667,"C"
"15030",0.08820148,0.09453372,0.08820148,0,0,0.00431706,0.4,"C"
"15031",0.02196517,0.03496115,0.02196517,0,0,0.00224707,0.4,"C"
"15032",0.01897022,0.03483939,0.01897022,0,0,0.00222812,0.333333333333333,"D"
"15033",0.02371983,0.03569482,0.02371983,0,0,0.00364043,0.466666666666667,"C"
"15034",0.02347004,0.03550873,0.02347004,0,0,0.00361046,0.4,"C"
