Geometry,C11,C12,C22,C16,C26,C66,
100010000110101,0.31051239,0.25744141,0.31051239,0.00000000,0.00000000,0.38881280,
100010000110110,0.22210920,0.12257479,0.22210920,0.00000000,0.00000000,0.06622829,
100010000110111,0.21777326,0.11749274,0.21777326,0.00000000,0.00000000,0.06619165,
100010000111000,0.22432713,0.12547978,0.22432713,0.00000000,0.00000000,0.06568158,
100010000111001,0.22372934,0.12463203,0.22372934,0.00000000,0.00000000,0.06484427,
100010000111010,0.21566109,0.11708276,0.21566109,0.00000000,0.00000000,0.06360287,
100010000111011,0.21207059,0.11128474,0.21207059,0.00000000,0.00000000,0.05548472,
100010000111100,0.21883603,0.12093419,0.21883603,0.00000000,0.00000000,0.06397725,
100010000111101,0.21818070,0.11997436,0.21818070,0.00000000,0.00000000,0.05986348,
100010000111110,0.21197538,0.11131419,0.21197538,0.00000000,0.00000000,0.05572159,
100010000111111,0.20996276,0.10782893,0.20996276,0.00000000,0.00000000,0.05507799,
100010001000000,0.49691271,0.40208794,0.49691271,0.00000000,0.00000000,0.46931824,
100010001000001,0.44421314,0.30817990,0.44421314,0.00000000,0.00000000,0.32171714,
100010001000010,0.36350737,0.22544299,0.36350737,0.00000000,0.00000000,0.26137821,
100010001000011,0.31749900,0.16632002,0.31749900,0.00000000,0.00000000,0.11806677,
100010001000100,0.42007510,0.33101326,0.42007510,0.00000000,0.00000000,0.42453069,
100010001000101,0.35651906,0.23681979,0.35651906,0.00000000,0.00000000,0.29582169,
100010001000110,0.27730500,0.11199369,0.27730500,0.00000000,0.00000000,0.08169225,
100010001000111,0.27277251,0.10408708,0.27277251,0.00000000,0.00000000,0.07955986,
100010001001000,0.31707011,0.28125940,0.31707011,0.00000000,0.00000000,0.36898274,
100010001001001,0.27283620,0.19371003,0.27283620,0.00000000,0.00000000,0.13400085,
100010001001010,0.12156034,0.12739042,0.12156034,0.00000000,0.00000000,0.18513123,
100010001001011,0.03928061,0.04558297,0.03928061,0.00000000,0.00000000,0.00264997,
100010001001100,0.19091720,0.20482404,0.19091720,0.00000000,0.00000000,0.28862820,
100010001001101,0.16027518,0.15029941,0.16027518,0.00000000,0.00000000,0.08232862,
100010001001110,0.03865691,0.04730756,0.03865691,0.00000000,0.00000000,0.00595275,
100010001001111,0.03355261,0.04535414,0.03355261,0.00000000,0.00000000,0.00256185,
100010001010000,0.26105817,0.28105952,0.26105817,0.00000000,0.00000000,0.37402245,
100010001010001,0.23877328,0.24082529,0.23877328,0.00000000,0.00000000,0.27494155,
100010001010010,0.19218405,0.17971412,0.19218405,0.00000000,0.00000000,0.22105795,
100010001010011,0.16194220,0.12730209,0.16194220,0.00000000,0.00000000,0.08655201,
100010001010100,0.18900815,0.21229198,0.18900815,0.00000000,0.00000000,0.30582981,
100010001010101,0.15981038,0.17109967,0.15981038,0.00000000,0.00000000,0.25584570,
100010001010110,0.09437557,0.05779562,0.09437557,0.00000000,0.00000000,0.00868872,
100010001010111,0.08969146,0.04998580,0.08969146,0.00000000,0.00000000,0.00778698,
100010001011000,0.11239418,0.13499832,0.11239418,0.00000000,0.00000000,0.17059968,
100010001011001,0.10530072,0.12689556,0.10530072,0.00000000,0.00000000,0.08906469,
100010001011010,0.06909363,0.11375468,0.06909363,0.00000000,0.00000000,0.11943816,
100010001011011,0.03093437,0.04565734,0.03093437,0.00000000,0.00000000,0.00263874,
100010001011100,0.03569685,0.05409384,0.03569685,0.00000000,0.00000000,0.01727361,
100010001011101,0.03513262,0.05326615,0.03513262,0.00000000,0.00000000,0.00987476,
100010001011110,0.02936036,0.04445659,0.02936036,0.00000000,0.00000000,0.00371163,
100010001011111,0.02679086,0.04146301,0.02679086,0.00000000,0.00000000,0.00234793,
100010001100000,0.41573422,0.35045752,0.41573422,0.00000000,0.00000000,0.45769111,
100010001100001,0.37169824,0.28199457,0.37169824,0.00000000,0.00000000,0.31396332,
100010001100010,0.30581639,0.21839819,0.30581639,0.00000000,0.00000000,0.25953992,
100010001100011,0.26484084,0.17715706,0.26484084,0.00000000,0.00000000,0.11168304,
100010001100100,0.34282054,0.32048452,0.34282054,0.00000000,0.00000000,0.41988401,
100010001100101,0.27868362,0.23595142,0.27868362,0.00000000,0.00000000,0.29016141,
100010001100110,0.20182156,0.11056077,0.20182156,0.00000000,0.00000000,0.06781754,
100010001100111,0.19724389,0.10281729,0.19724389,0.00000000,0.00000000,0.06542753,
100010001101000,0.27053364,0.21120224,0.27053364,0.00000000,0.00000000,0.33938801,
100010001101001,0.23889977,0.15064047,0.23889977,0.00000000,0.00000000,0.13007631,
100010001101010,0.11539682,0.11598935,0.11539682,0.00000000,0.00000000,0.17582039,
100010001101011,0.03893328,0.04519638,0.03893328,0.00000000,0.00000000,0.00264914,
100010001101100,0.17004033,0.18453161,0.17004033,0.00000000,0.00000000,0.27330739,
100010001101101,0.14187880,0.13840746,0.14187880,0.00000000,0.00000000,0.07046366,
100010001101110,0.03815418,0.04693759,0.03815418,0.00000000,0.00000000,0.00594790,
100010001101111,0.03319526,0.04489938,0.03319526,0.00000000,0.00000000,0.00256109,
100010001110000,0.18967923,0.21714976,0.18967923,0.00000000,0.00000000,0.32738614,
100010001110001,0.17508315,0.19787981,0.17508315,0.00000000,0.00000000,0.26838480,
100010001110010,0.14279375,0.14541801,0.14279375,0.00000000,0.00000000,0.19945579,
100010001110011,0.13072189,0.13944315,0.13072189,0.00000000,0.00000000,0.05987250,
100010001110100,0.18254851,0.20652359,0.18254851,0.00000000,0.00000000,0.30392937,
100010001110101,0.15334152,0.16592450,0.15334152,0.00000000,0.00000000,0.25300069,
100010001110110,0.08691544,0.05122397,0.08691544,0.00000000,0.00000000,0.00851221,
100010001110111,0.08313041,0.04501043,0.08313041,0.00000000,0.00000000,0.00744055,
100010001111000,0.03548722,0.05405557,0.03548722,0.00000000,0.00000000,0.01680504,
100010001111001,0.03513293,0.05339711,0.03513293,0.00000000,0.00000000,0.01577663,
100010001111010,0.03038987,0.04450075,0.03038987,0.00000000,0.00000000,0.01479433,
100010001111011,0.02741881,0.04057629,0.02741881,0.00000000,0.00000000,0.00256051,
100010001111100,0.03240066,0.04962614,0.03240066,0.00000000,0.00000000,0.01469716,
100010001111101,0.03195703,0.04885938,0.03195703,0.00000000,0.00000000,0.00878549,
100010001111110,0.02699373,0.04134539,0.02699373,0.00000000,0.00000000,0.00365541,
100010001111111,0.02501861,0.03846161,0.02501861,0.00000000,0.00000000,0.00233900,
100010010000000,0.44777290,0.40409551,0.44777290,0.00000000,0.00000000,0.50632110,
100010010000001,0.41436311,0.34372411,0.41436311,0.00000000,0.00000000,0.42790449,
100010010000010,0.36244211,0.28105226,0.36244211,0.00000000,0.00000000,0.37683822,
100010010000011,0.33036546,0.23270892,0.33036546,0.00000000,0.00000000,0.27897533,
100010010000100,0.40508125,0.33552278,0.40508125,0.00000000,0.00000000,0.43988528,
100010010000101,0.36247198,0.27296294,0.36247198,0.00000000,0.00000000,0.37952754,
100010010000110,0.30443471,0.18585507,0.30443471,0.00000000,0.00000000,0.18928292,
100010010000111,0.30092082,0.17987303,0.30092082,0.00000000,0.00000000,0.18815735,
100010010001000,0.34670091,0.33080965,0.34670091,0.00000000,0.00000000,0.38321063,
100010010001001,0.31954883,0.27688543,0.31954883,0.00000000,0.00000000,0.21065643,
100010010001010,0.23295718,0.18928401,0.23295718,0.00000000,0.00000000,0.24931959,
100010010001011,0.17348952,0.10189061,0.17348952,0.00000000,0.00000000,0.09242079,
100010010001100,0.27629579,0.24357662,0.27629579,0.00000000,0.00000000,0.32609482,
100010010001101,0.25642078,0.20612267,0.25642078,0.00000000,0.00000000,0.16720857,
100010010001110,0.17258623,0.10211544,0.17258623,0.00000000,0.00000000,0.09473977,
100010010001111,0.16978645,0.09663286,0.16978645,0.00000000,0.00000000,0.09172306,
100010010010000,0.25948969,0.28194711,0.25948969,0.00000000,0.00000000,0.40870354,
100010010010001,0.23723234,0.24721367,0.23723234,0.00000000,0.00000000,0.36973938,
100010010010010,0.19002721,0.19391020,0.19002721,0.00000000,0.00000000,0.31965993,
100010010010011,0.15809758,0.13902351,0.15809758,0.00000000,0.00000000,0.23672298,
100010010010100,0.18052588,0.19982278,0.18052588,0.00000000,0.00000000,0.25293514,
100010010010101,0.15137171,0.16878971,0.15137171,0.00000000,0.00000000,0.23920721,
100010010010110,0.09178865,0.06819697,0.09178865,0.00000000,0.00000000,0.03188302,
100010010010111,0.08713726,0.06161950,0.08713726,0.00000000,0.00000000,0.03163953,
100010010011000,0.16264278,0.14629930,0.16264278,0.00000000,0.00000000,0.16530515,
100010010011001,0.15608554,0.13687460,0.15608554,0.00000000,0.00000000,0.09068743,
100010010011010,0.11766642,0.12823853,0.11766642,0.00000000,0.00000000,0.11916805,
100010010011011,0.08187257,0.05862529,0.08187257,0.00000000,0.00000000,0.00911293,
100010010011100,0.08798632,0.07112031,0.08798632,0.00000000,0.00000000,0.01297882,
100010010011101,0.08734677,0.06983381,0.08734677,0.00000000,0.00000000,0.01004358,
100010010011110,0.08085315,0.05826200,0.08085315,0.00000000,0.00000000,0.00659175,
100010010011111,0.07854218,0.05363195,0.07854218,0.00000000,0.00000000,0.00622136,
100010010100000,0.32606637,0.34832889,0.32606637,0.00000000,0.00000000,0.47922138,
100010010100001,0.30353216,0.31385664,0.30353216,0.00000000,0.00000000,0.41856420,
100010010100010,0.27012328,0.27093401,0.27012328,0.00000000,0.00000000,0.37002298,
100010010100011,0.24690086,0.24228374,0.24690086,0.00000000,0.00000000,0.27702445,
100010010100100,0.29865864,0.31444628,0.29865864,0.00000000,0.00000000,0.42910209,
100010010100101,0.25936642,0.26373426,0.25936642,0.00000000,0.00000000,0.37434213,
100010010100110,0.20869601,0.18103496,0.20869601,0.00000000,0.00000000,0.16453135,
100010010100111,0.20537229,0.17564594,0.20537229,0.00000000,0.00000000,0.16305579,
100010010101000,0.26193253,0.26531534,0.26193253,0.00000000,0.00000000,0.33143945,
100010010101001,0.24834892,0.23849482,0.24834892,0.00000000,0.00000000,0.19713797,
100010010101010,0.19947998,0.18513883,0.19947998,0.00000000,0.00000000,0.22424899,
100010010101011,0.14988383,0.11275398,0.14988383,0.00000000,0.00000000,0.08416432,
100010010101100,0.22098502,0.22195832,0.22098502,0.00000000,0.00000000,0.30122125,
100010010101101,0.20566502,0.19713422,0.20566502,0.00000000,0.00000000,0.13376957,
100010010101110,0.14742985,0.11057838,0.14742985,0.00000000,0.00000000,0.08487357,
100010010101111,0.14475623,0.10545658,0.14475623,0.00000000,0.00000000,0.08164523,
100010010110000,0.18306171,0.21079300,0.18306171,0.00000000,0.00000000,0.30657390,
100010010110001,0.16870257,0.19927509,0.16870257,0.00000000,0.00000000,0.30542532,
100010010110010,0.13999795,0.15582463,0.13999795,0.00000000,0.00000000,0.26188808,
100010010110011,0.12765772,0.15122573,0.12765772,0.00000000,0.00000000,0.23492942,
100010010110100,0.17575082,0.19748642,0.17575082,0.00000000,0.00000000,0.24633335,
100010010110101,0.14664365,0.16702097,0.14664365,0.00000000,0.00000000,0.23134073,
100010010110110,0.08625546,0.06555704,0.08625546,0.00000000,0.00000000,0.02978387,
100010010110111,0.08244311,0.06024706,0.08244311,0.00000000,0.00000000,0.02962835,
100010010111000,0.08747325,0.07150720,0.08747325,0.00000000,0.00000000,0.01230518,
100010010111001,0.08702450,0.07067539,0.08702450,0.00000000,0.00000000,0.01189942,
100010010111010,0.08115754,0.06103561,0.08115754,0.00000000,0.00000000,0.01062345,
100010010111011,0.07808968,0.05501743,0.07808968,0.00000000,0.00000000,0.00633262,
100010010111100,0.08394741,0.06534664,0.08394741,0.00000000,0.00000000,0.01110368,
100010010111101,0.08339843,0.06435212,0.08339843,0.00000000,0.00000000,0.00877338,
100010010111110,0.07801842,0.05491838,0.07801842,0.00000000,0.00000000,0.00614903,
100010010111111,0.07609390,0.05119488,0.07609390,0.00000000,0.00000000,0.00584112,
100010011000000,0.30085641,0.25958953,0.30085641,0.00000000,0.00000000,0.29406744,
100010011000001,0.28373534,0.22689263,0.28373534,0.00000000,0.00000000,0.21278215,
100010011000010,0.25295327,0.17350420,0.25295327,0.00000000,0.00000000,0.18555606,
100010011000011,0.23031626,0.12911990,0.23031626,0.00000000,0.00000000,0.07865196,
100010011000100,0.26263279,0.19640581,0.26263279,0.00000000,0.00000000,0.24366760,
100010011000101,0.25024164,0.17146141,0.25024164,0.00000000,0.00000000,0.18756195,
100010011000110,0.22159490,0.11790539,0.22159490,0.00000000,0.00000000,0.03477004,
100010011000111,0.21957612,0.11383114,0.21957612,0.00000000,0.00000000,0.03316696,
100010011001000,0.21244824,0.27217129,0.21244824,0.00000000,0.00000000,0.26943526,
100010011001001,0.18336391,0.22774714,0.18336391,0.00000000,0.00000000,0.11935286,
100010011001010,0.09690013,0.13321609,0.09690013,0.00000000,0.00000000,0.15618574,
100010011001011,0.03387970,0.04014928,0.03387970,0.00000000,0.00000000,0.00263978,
100010011001100,0.14267374,0.18482846,0.14267374,0.00000000,0.00000000,0.21318446,
100010011001101,0.12498192,0.15204680,0.12498192,0.00000000,0.00000000,0.07862590,
100010011001110,0.03338077,0.04138761,0.03338077,0.00000000,0.00000000,0.00586183,
100010011001111,0.02940402,0.03964332,0.02940402,0.00000000,0.00000000,0.00254587,
100010011010000,0.11017068,0.13863524,0.11017068,0.00000000,0.00000000,0.17310580,
100010011010001,0.10521682,0.12996962,0.10521682,0.00000000,0.00000000,0.10376627,
100010011010010,0.08801843,0.10796925,0.08801843,0.00000000,0.00000000,0.12392956,
100010011010011,0.06647888,0.06719171,0.06647888,0.00000000,0.00000000,0.00912825,
100010011010100,0.03459893,0.05693320,0.03459893,0.00000000,0.00000000,0.03129763,
100010011010101,0.03405504,0.05595259,0.03405504,0.00000000,0.00000000,0.02867785,
100010011010110,0.02882161,0.04625325,0.02882161,0.00000000,0.00000000,0.00403978,
100010011010111,0.02671363,0.04227342,0.02671363,0.00000000,0.00000000,0.00325201,
100010011011000,0.10301973,0.12924207,0.10301973,0.00000000,0.00000000,0.16101783,
100010011011001,0.09660245,0.12176536,0.09660245,0.00000000,0.00000000,0.08612186,
100010011011010,0.06291563,0.10909531,0.06291563,0.00000000,0.00000000,0.11494633,
100010011011011,0.02503688,0.04115213,0.02503688,0.00000000,0.00000000,0.00258116,
100010011011100,0.02852228,0.04666004,0.02852228,0.00000000,0.00000000,0.00929736,
100010011011101,0.02814502,0.04612305,0.02814502,0.00000000,0.00000000,0.00749245,
100010011011110,0.02415218,0.03966661,0.02415218,0.00000000,0.00000000,0.00292259,
100010011011111,0.02219745,0.03744870,0.02219745,0.00000000,0.00000000,0.00208419,
100010011100000,0.18178586,0.20558953,0.18178586,0.00000000,0.00000000,0.24044296,
100010011100001,0.17400126,0.18994870,0.17400126,0.00000000,0.00000000,0.17762195,
100010011100010,0.15992700,0.16384554,0.15992700,0.00000000,0.00000000,0.16240497,
100010011100011,0.14671654,0.13846714,0.14671654,0.00000000,0.00000000,0.06456591,
100010011100100,0.16286684,0.18331818,0.16286684,0.00000000,0.00000000,0.20720170,
100010011100101,0.15370862,0.16529599,0.15370862,0.00000000,0.00000000,0.15885849,
100010011100110,0.13297826,0.12510576,0.13297826,0.00000000,0.00000000,0.01756457,
100010011100111,0.13118475,0.12150951,0.13118475,0.00000000,0.00000000,0.01555320,
100010011101000,0.14192471,0.18862257,0.14192471,0.00000000,0.00000000,0.22027734,
100010011101001,0.12841350,0.16722832,0.12841350,0.00000000,0.00000000,0.10878902,
100010011101010,0.08157495,0.11433718,0.08157495,0.00000000,0.00000000,0.13752655,
100010011101011,0.03294091,0.04053672,0.03294091,0.00000000,0.00000000,0.00263828,
100010011101100,0.11067415,0.16168524,0.11067415,0.00000000,0.00000000,0.18662668,
100010011101101,0.09800556,0.13712397,0.09800556,0.00000000,0.00000000,0.05794595,
100010011101110,0.03242794,0.04183472,0.03242794,0.00000000,0.00000000,0.00580209,
100010011101111,0.02876327,0.03973788,0.02876327,0.00000000,0.00000000,0.00253934,
100010011110000,0.03338115,0.05976602,0.03338115,0.00000000,0.00000000,0.03384135,
100010011110001,0.03307169,0.05915537,0.03307169,0.00000000,0.00000000,0.03278269,
100010011110010,0.03225201,0.05751456,0.03225201,0.00000000,0.00000000,0.03191929,
100010011110011,0.03108228,0.05541513,0.03108228,0.00000000,0.00000000,0.00741580,
100010011110100,0.03071403,0.05460527,0.03071403,0.00000000,0.00000000,0.02810269,
100010011110101,0.03022965,0.05366071,0.03022965,0.00000000,0.00000000,0.02578971,
100010011110110,0.02554479,0.04438768,0.02554479,0.00000000,0.00000000,0.00403283,
100010011110111,0.02378149,0.04093422,0.02378149,0.00000000,0.00000000,0.00320940,
100010011111000,0.02753183,0.04863510,0.02753183,0.00000000,0.00000000,0.00901179,
100010011111001,0.02729367,0.04817405,0.02729367,0.00000000,0.00000000,0.00873982,
100010011111010,0.02411233,0.04181389,0.02411233,0.00000000,0.00000000,0.00839419,
100010011111011,0.02199276,0.03813823,0.02199276,0.00000000,0.00000000,0.00238090,
100010011111100,0.02541646,0.04462398,0.02541646,0.00000000,0.00000000,0.00767221,
100010011111101,0.02512754,0.04407750,0.02512754,0.00000000,0.00000000,0.00636342,
100010011111110,0.02196395,0.03811776,0.02196395,0.00000000,0.00000000,0.00284323,
100010011111111,0.02055848,0.03565964,0.02055848,0.00000000,0.00000000,0.00207044,
100010100000000,0.48129066,0.40865551,0.48129066,0.00000000,0.00000000,0.53891616,
100010100000001,0.43192155,0.36433376,0.43192155,0.00000000,0.00000000,0.47254061,
100010100000010,0.36745678,0.32620292,0.36745678,0.00000000,0.00000000,0.41182567,
100010100000011,0.33196637,0.30426052,0.33196637,0.00000000,0.00000000,0.32279166,
100010100000100,0.43131923,0.36748025,0.43131923,0.00000000,0.00000000,0.49863540,
100010100000101,0.35760439,0.32025306,0.35760439,0.00000000,0.00000000,0.43152566,
100010100000110,0.29269701,0.24312506,0.29269701,0.00000000,0.00000000,0.22318712,
100010100000111,0.28917553,0.23884481,0.28917553,0.00000000,0.00000000,0.22191781,
100010100001000,0.38746283,0.30104432,0.38746283,0.00000000,0.00000000,0.38909904,
100010100001001,0.36226230,0.26540505,0.36226230,0.00000000,0.00000000,0.23156574,
100010100001010,0.27528236,0.24009187,0.27528236,0.00000000,0.00000000,0.26659444,
100010100001011,0.21558072,0.19414793,0.21558072,0.00000000,0.00000000,0.11980195,
100010100001100,0.31112006,0.26935264,0.31112006,0.00000000,0.00000000,0.34311292,
100010100001101,0.28677530,0.25083292,0.28677530,0.00000000,0.00000000,0.19626741,
100010100001110,0.21406664,0.19340510,0.21406664,0.00000000,0.00000000,0.11796242,
100010100001111,0.21166916,0.18925737,0.21166916,0.00000000,0.00000000,0.11532163,
100010100010000,0.35189078,0.33909568,0.35189078,0.00000000,0.00000000,0.48124533,
100010100010001,0.31072510,0.30646342,0.31072510,0.00000000,0.00000000,0.43985846,
100010100010010,0.24766153,0.24031861,0.24766153,0.00000000,0.00000000,0.35248438,
100010100010011,0.21905155,0.21294890,0.21905155,0.00000000,0.00000000,0.26776602,
100010100010100,0.30232846,0.28651330,0.30232846,0.00000000,0.00000000,0.39540402,
100010100010101,0.23961359,0.24555720,0.23961359,0.00000000,0.00000000,0.36961221,
100010100010110,0.16346047,0.13393683,0.16346047,0.00000000,0.00000000,0.07282629,
100010100010111,0.15902475,0.12893338,0.15902475,0.00000000,0.00000000,0.07277115,
100010100011000,0.20333131,0.16493501,0.20333131,0.00000000,0.00000000,0.21623522,
100010100011001,0.20046490,0.15940687,0.20046490,0.00000000,0.00000000,0.15111912,
100010100011010,0.17573372,0.16301161,0.17573372,0.00000000,0.00000000,0.17727609,
100010100011011,0.15573146,0.12359902,0.15573146,0.00000000,0.00000000,0.06355913,
100010100011100,0.16222071,0.13292259,0.16222071,0.00000000,0.00000000,0.07524983,
100010100011101,0.16151555,0.13199488,0.16151555,0.00000000,0.00000000,0.06895641,
100010100011110,0.15518893,0.12346013,0.15518893,0.00000000,0.00000000,0.06281083,
100010100011111,0.15325946,0.11993550,0.15325946,0.00000000,0.00000000,0.06191187,
100010100100000,0.40497969,0.34454670,0.40497969,0.00000000,0.00000000,0.49969101,
100010100100001,0.35640470,0.31514425,0.35640470,0.00000000,0.00000000,0.46084812,
100010100100010,0.29525321,0.28084377,0.29525321,0.00000000,0.00000000,0.39768387,
100010100100011,0.25673951,0.26443616,0.25673951,0.00000000,0.00000000,0.32076865,
100010100100100,0.34430009,0.31190628,0.34430009,0.00000000,0.00000000,0.46521714,
100010100100101,0.26488253,0.27693749,0.26488253,0.00000000,0.00000000,0.41783153,
100010100100110,0.19885608,0.19646506,0.19885608,0.00000000,0.00000000,0.19313397,
100010100100111,0.19496443,0.19211493,0.19496443,0.00000000,0.00000000,0.19153975,
100010100101000,0.32412736,0.23621227,0.32412736,0.00000000,0.00000000,0.30946593,
100010100101001,0.30160050,0.21707230,0.30160050,0.00000000,0.00000000,0.20909200,
100010100101010,0.22813129,0.20233980,0.22813129,0.00000000,0.00000000,0.22748221,
100010100101011,0.16555192,0.15921081,0.16555192,0.00000000,0.00000000,0.11207944,
100010100101100,0.24410589,0.20989391,0.24410589,0.00000000,0.00000000,0.28850917,
100010100101101,0.21857755,0.20579742,0.21857755,0.00000000,0.00000000,0.17202642,
100010100101110,0.15959076,0.15493536,0.15959076,0.00000000,0.00000000,0.10782315,
100010100101111,0.15697595,0.15089658,0.15697595,0.00000000,0.00000000,0.10534822,
100010100110000,0.26987111,0.28954295,0.26987111,0.00000000,0.00000000,0.41292392,
100010100110001,0.23250292,0.27104388,0.23250292,0.00000000,0.00000000,0.40408131,
100010100110010,0.17679959,0.19502714,0.17679959,0.00000000,0.00000000,0.30713130,
100010100110011,0.15708515,0.19378949,0.15708515,0.00000000,0.00000000,0.25808223,
100010100110100,0.25531412,0.26766662,0.25531412,0.00000000,0.00000000,0.33212367,
100010100110101,0.19001932,0.21844872,0.19001932,0.00000000,0.00000000,0.31429214,
100010100110110,0.10762872,0.09276508,0.10762872,0.00000000,0.00000000,0.02947302,
100010100110111,0.10376222,0.08835628,0.10376222,0.00000000,0.00000000,0.02925238,
100010100111000,0.11180896,0.09268868,0.11180896,0.00000000,0.00000000,0.02076664,
100010100111001,0.11129366,0.09207578,0.11129366,0.00000000,0.00000000,0.02050378,
100010100111010,0.10377047,0.08685076,0.10377047,0.00000000,0.00000000,0.01990124,
100010100111011,0.10049243,0.08220837,0.10049243,0.00000000,0.00000000,0.01686549,
100010100111100,0.10668489,0.09049126,0.10668489,0.00000000,0.00000000,0.02034032,
100010100111101,0.10608732,0.08970861,0.10608732,0.00000000,0.00000000,0.01889934,
100010100111110,0.10032224,0.08234828,0.10032224,0.00000000,0.00000000,0.01681600,
100010100111111,0.09838622,0.07922368,0.09838622,0.00000000,0.00000000,0.01661100,
100010101000000,0.36769895,0.26617379,0.36769895,0.00000000,0.00000000,0.38341968,
100010101000001,0.33298772,0.22074564,0.33298772,0.00000000,0.00000000,0.28428838,
100010101000010,0.27590926,0.18597687,0.27590926,0.00000000,0.00000000,0.23545820,
100010101000011,0.24129698,0.16069578,0.24129698,0.00000000,0.00000000,0.11319784,
100010101000100,0.31870122,0.24132344,0.31870122,0.00000000,0.00000000,0.35865954,
100010101000101,0.26663371,0.19037440,0.26663371,0.00000000,0.00000000,0.26488239,
100010101000110,0.20286497,0.10469404,0.20286497,0.00000000,0.00000000,0.07499941,
100010101000111,0.19901535,0.09919584,0.19901535,0.00000000,0.00000000,0.07285982,
100010101001000,0.25821076,0.18934798,0.25821076,0.00000000,0.00000000,0.29610348,
100010101001001,0.23057906,0.13612947,0.23057906,0.00000000,0.00000000,0.12279190,
100010101001010,0.11248227,0.11281731,0.11248227,0.00000000,0.00000000,0.16467055,
100010101001011,0.03839207,0.04486865,0.03839207,0.00000000,0.00000000,0.00264739,
100010101001100,0.16657451,0.16474397,0.16657451,0.00000000,0.00000000,0.24323220,
100010101001101,0.14207951,0.12458414,0.14207951,0.00000000,0.00000000,0.07335859,
100010101001110,0.03766035,0.04671528,0.03766035,0.00000000,0.00000000,0.00593803,
100010101001111,0.03287034,0.04458755,0.03287034,0.00000000,0.00000000,0.00255971,
100010101010000,0.21051192,0.22742521,0.21051192,0.00000000,0.00000000,0.32494654,
100010101010001,0.19274383,0.20017479,0.19274383,0.00000000,0.00000000,0.24783354,
100010101010010,0.15522824,0.15645641,0.15522824,0.00000000,0.00000000,0.20072049,
100010101010011,0.13170865,0.12225768,0.13170865,0.00000000,0.00000000,0.07877929,
100010101010100,0.16134806,0.19295172,0.16134806,0.00000000,0.00000000,0.27855779,
100010101010101,0.13428321,0.15988880,0.13428321,0.00000000,0.00000000,0.23343541,
100010101010110,0.07503083,0.05972735,0.07503083,0.00000000,0.00000000,0.00865374,
100010101010111,0.07069687,0.05297992,0.07069687,0.00000000,0.00000000,0.00774262,
100010101011000,0.08843873,0.10503892,0.08843873,0.00000000,0.00000000,0.13138681,
100010101011001,0.08428145,0.10038633,0.08428145,0.00000000,0.00000000,0.07731411,
100010101011010,0.05945839,0.09591348,0.05945839,0.00000000,0.00000000,0.09872733,
100010101011011,0.03006354,0.04436668,0.03006354,0.00000000,0.00000000,0.00263531,
100010101011100,0.03460905,0.05283710,0.03460905,0.00000000,0.00000000,0.01703351,
100010101011101,0.03408186,0.05203173,0.03408186,0.00000000,0.00000000,0.00979722,
100010101011110,0.02863341,0.04350904,0.02863341,0.00000000,0.00000000,0.00370197,
100010101011111,0.02619683,0.04058132,0.02619683,0.00000000,0.00000000,0.00234451,
100010101100000,0.30247841,0.21119734,0.30247841,0.00000000,0.00000000,0.33710114,
100010101100001,0.27117074,0.18571044,0.27117074,0.00000000,0.00000000,0.26584616,
100010101100010,0.22184102,0.16641923,0.22184102,0.00000000,0.00000000,0.22115233,
100010101100011,0.18706307,0.15517611,0.18706307,0.00000000,0.00000000,0.10680101,
100010101100100,0.24553762,0.20842915,0.24553762,0.00000000,0.00000000,0.32552631,
100010101100101,0.19327736,0.17769160,0.19327736,0.00000000,0.00000000,0.25023009,
100010101100110,0.13371492,0.10155615,0.13371492,0.00000000,0.00000000,0.06214919,
100010101100111,0.12985535,0.09677950,0.12985535,0.00000000,0.00000000,0.05940496,
100010101101000,0.22357499,0.13775659,0.22357499,0.00000000,0.00000000,0.22725152,
100010101101001,0.20295738,0.10269971,0.20295738,0.00000000,0.00000000,0.10993219,
100010101101010,0.10618104,0.10103807,0.10618104,0.00000000,0.00000000,0.13819360,
100010101101011,0.03761662,0.04425702,0.03761662,0.00000000,0.00000000,0.00264298,
100010101101100,0.14268077,0.13944548,0.14268077,0.00000000,0.00000000,0.19452610,
100010101101101,0.12042492,0.11120793,0.12042492,0.00000000,0.00000000,0.05525926,
100010101101110,0.03651090,0.04625199,0.03651090,0.00000000,0.00000000,0.00591749,
100010101101111,0.03209314,0.04381601,0.03209314,0.00000000,0.00000000,0.00255656,
100010101110000,0.14625909,0.18357577,0.14625909,0.00000000,0.00000000,0.28172954,
100010101110001,0.13262903,0.17095181,0.13262903,0.00000000,0.00000000,0.23391293,
100010101110010,0.10583669,0.13133451,0.10583669,0.00000000,0.00000000,0.18040413,
100010101110011,0.09301603,0.12787324,0.09301603,0.00000000,0.00000000,0.02834701,
100010101110100,0.13986019,0.17533589,0.13986019,0.00000000,0.00000000,0.26277329,
100010101110101,0.11263277,0.14601165,0.11263277,0.00000000,0.00000000,0.21787021,
100010101110110,0.05378526,0.04903312,0.05378526,0.00000000,0.00000000,0.00830767,
100010101110111,0.05051704,0.04446704,0.05051704,0.00000000,0.00000000,0.00687111,
100010101111000,0.03131512,0.04700180,0.03131512,0.00000000,0.00000000,0.01246116,
100010101111001,0.03105384,0.04650764,0.03105384,0.00000000,0.00000000,0.01191539,
